200,Clientes,Prueba 1
Errores-TCP,Cliente_138,0
Errores-RMI,Cliente_138,0
RMI,Cliente_45,406
TCP-mean,Cliente_45,0.6455172413793103
TCP-stdDev,Cliente_45,3.667546004889137
Errores-TCP,Cliente_45,0
Errores-RMI,Cliente_45,0
RMI,Cliente_72,453
TCP-mean,Cliente_72,0.6055172413793104
TCP-stdDev,Cliente_72,3.66364768879777
Errores-TCP,Cliente_72,0
Errores-RMI,Cliente_72,0
TCP-stdDev,Cliente_29,3.2217205763469092
Errores-TCP,Cliente_29,0
Errores-RMI,Cliente_29,0
TCP-mean,Cliente_18,0.5655172413793104
TCP-stdDev,Cliente_18,3.3663933285945955
Errores-TCP,Cliente_18,0
Errores-RMI,Cliente_18,0
TCP-mean,Cliente_98,0.5482093663911846
TCP-stdDev,Cliente_98,3.6852420802879484
Errores-TCP,Cliente_98,0
Errores-RMI,Cliente_98,0
RMI,Cliente_109,445
RMI,Cliente_100,461
TCP-mean,Cliente_100,0.6505524861878453
TCP-stdDev,Cliente_100,3.5628899474488853
Errores-TCP,Cliente_100,0
Errores-RMI,Cliente_100,0
RMI,Cliente_141,488
TCP-mean,Cliente_141,0.6256906077348067
TCP-stdDev,Cliente_141,3.6238090355834562
Errores-TCP,Cliente_141,0
Errores-RMI,Cliente_141,0
RMI,Cliente_120,5
TCP-mean,Cliente_120,1.0137741046831956
TCP-stdDev,Cliente_120,14.012875929542327
Errores-TCP,Cliente_120,0
Errores-RMI,Cliente_120,0
TCP-mean,Cliente_134,0.8651994497936726
TCP-stdDev,Cliente_134,10.960400746325432
Errores-TCP,Cliente_134,0
Errores-RMI,Cliente_134,0
RMI,Cliente_190,640
TCP-mean,Cliente_190,0.5751724137931035
TCP-stdDev,Cliente_190,3.289933046892013
Errores-TCP,Cliente_190,0
Errores-RMI,Cliente_190,0
RMI,Cliente_42,0
TCP-mean,Cliente_42,0.9723756906077348
TCP-stdDev,Cliente_42,10.282168730555155
Errores-TCP,Cliente_42,0
Errores-RMI,Cliente_42,0
TCP-mean,Cliente_36,0.5048275862068966
TCP-stdDev,Cliente_36,2.905223144957623
Errores-TCP,Cliente_36,0
Errores-RMI,Cliente_36,0
TCP-mean,Cliente_129,1.0151515151515151
TCP-stdDev,Cliente_129,12.523522404131922
Errores-TCP,Cliente_129,0
Errores-RMI,Cliente_129,0
RMI,Cliente_122,385
TCP-mean,Cliente_122,0.7154696132596685
TCP-stdDev,Cliente_122,4.014371066020905
Errores-TCP,Cliente_122,0
Errores-RMI,Cliente_122,0
RMI,Cliente_11,658
TCP-mean,Cliente_11,0.6303448275862069
TCP-stdDev,Cliente_11,3.132242209728394
Errores-TCP,Cliente_11,0
Errores-RMI,Cliente_11,0
TCP-mean,Cliente_93,0.9201101928374655
TCP-stdDev,Cliente_93,11.193967678377103
Errores-TCP,Cliente_93,0
Errores-RMI,Cliente_93,0
TCP-stdDev,Cliente_157,3.758714076663253
Errores-TCP,Cliente_157,0
Errores-RMI,Cliente_157,0
TCP-stdDev,Cliente_173,2.8843091029203363
Errores-TCP,Cliente_173,0
Errores-RMI,Cliente_173,0
RMI,Cliente_52,0
TCP-mean,Cliente_52,0.9035812672176309
TCP-stdDev,Cliente_52,10.758637422348002
Errores-TCP,Cliente_52,0
Errores-RMI,Cliente_52,0
RMI,Cliente_22,0
TCP-mean,Cliente_22,0.7785419532324622
TCP-stdDev,Cliente_22,9.44275048919532
Errores-TCP,Cliente_22,0
Errores-RMI,Cliente_22,0
RMI,Cliente_58,181
TCP-mean,Cliente_58,0.6312154696132597
TCP-stdDev,Cliente_58,3.844802499146137
Errores-TCP,Cliente_58,0
Errores-RMI,Cliente_58,0
RMI,Cliente_14,544
TCP-mean,Cliente_14,0.5158620689655172
TCP-stdDev,Cliente_14,3.507837055588687
Errores-TCP,Cliente_14,0
Errores-RMI,Cliente_14,0
RMI,Cliente_149,490
TCP-mean,Cliente_149,0.6524137931034483
TCP-stdDev,Cliente_149,3.702824322960244
Errores-TCP,Cliente_149,0
Errores-RMI,Cliente_149,0
TCP-stdDev,Cliente_125,13.562167449340755
Errores-TCP,Cliente_125,0
Errores-RMI,Cliente_125,0
TCP-stdDev,Cliente_54,3.113453494859098
Errores-TCP,Cliente_54,0
Errores-RMI,Cliente_54,0
TCP-mean,Cliente_7,0.4496551724137931
TCP-stdDev,Cliente_7,3.3058803228006304
Errores-TCP,Cliente_7,0
Errores-RMI,Cliente_7,0
TCP-mean,Cliente_49,0.46482758620689657
TCP-stdDev,Cliente_49,3.0806074419913836
Errores-TCP,Cliente_49,0
Errores-RMI,Cliente_49,0
TCP-mean,Cliente_189,0.6312154696132597
TCP-stdDev,Cliente_189,3.4844830720696325
Errores-TCP,Cliente_189,0
Errores-RMI,Cliente_189,0
TCP-mean,Cliente_83,0.40827586206896554
TCP-stdDev,Cliente_83,3.507853326235751
Errores-TCP,Cliente_83,0
Errores-RMI,Cliente_83,0
TCP-mean,Cliente_101,0.5870165745856354
TCP-stdDev,Cliente_101,3.560355287496733
Errores-TCP,Cliente_101,0
Errores-RMI,Cliente_101,0
TCP-mean,Cliente_187,0.5676795580110497
TCP-stdDev,Cliente_187,3.1026818958831215
Errores-TCP,Cliente_187,0
Errores-RMI,Cliente_187,0
TCP-mean,Cliente_188,0.5331491712707183
TCP-stdDev,Cliente_188,3.200095911004242
Errores-TCP,Cliente_188,0
Errores-RMI,Cliente_188,0
TCP-mean,Cliente_47,0.5621546961325967
TCP-stdDev,Cliente_47,3.4333035487467978
Errores-TCP,Cliente_47,0
Errores-RMI,Cliente_47,0
RMI,Cliente_103,461
TCP-mean,Cliente_103,0.7651933701657458
TCP-stdDev,Cliente_103,3.7294710408282534
Errores-TCP,Cliente_103,0
Errores-RMI,Cliente_103,0
RMI,Cliente_143,514
TCP-mean,Cliente_143,0.43526170798898073
TCP-stdDev,Cliente_143,3.367822395306816
Errores-TCP,Cliente_143,0
Errores-RMI,Cliente_143,0
RMI,Cliente_158,397
TCP-mean,Cliente_158,0.7541436464088398
TCP-stdDev,Cliente_158,3.8195190697411894
Errores-TCP,Cliente_158,0
Errores-RMI,Cliente_158,0
TCP-stdDev,Cliente_74,3.424812234703562
Errores-TCP,Cliente_74,0
Errores-RMI,Cliente_74,0
TCP-mean,Cliente_181,0.731404958677686
TCP-stdDev,Cliente_181,8.124430386216204
Errores-TCP,Cliente_181,0
Errores-RMI,Cliente_181,0
TCP-mean,Cliente_19,0.863448275862069
TCP-stdDev,Cliente_19,7.304177489563781
Errores-TCP,Cliente_19,0
Errores-RMI,Cliente_19,0
TCP-mean,Cliente_75,0.6514522821576764
TCP-stdDev,Cliente_75,3.0780905990510434
Errores-TCP,Cliente_75,0
Errores-RMI,Cliente_75,0
RMI,Cliente_82,579
TCP-mean,Cliente_82,0.6422651933701657
TCP-stdDev,Cliente_82,2.9880856149681816
Errores-TCP,Cliente_82,0
Errores-RMI,Cliente_82,0
TCP-mean,Cliente_179,0.7158620689655173
TCP-stdDev,Cliente_179,3.4767141812660602
Errores-TCP,Cliente_179,0
Errores-RMI,Cliente_179,0
RMI,Cliente_145,547
TCP-mean,Cliente_145,0.6758620689655173
TCP-stdDev,Cliente_145,3.565123702686661
Errores-TCP,Cliente_145,0
Errores-RMI,Cliente_145,0
RMI,Cliente_198,656
TCP-mean,Cliente_198,0.6740331491712708
TCP-stdDev,Cliente_198,3.1598901615649955
Errores-TCP,Cliente_198,0
Errores-RMI,Cliente_198,0
TCP-stdDev,Cliente_99,2.962822833696999
Errores-TCP,Cliente_99,0
Errores-RMI,Cliente_99,0
TCP-mean,Cliente_195,0.5531034482758621
TCP-stdDev,Cliente_195,3.457167570423507
Errores-TCP,Cliente_195,0
Errores-RMI,Cliente_195,0
RMI,Cliente_16,0
TCP-mean,Cliente_16,0.7482806052269602
TCP-stdDev,Cliente_16,6.978739116571245
Errores-TCP,Cliente_16,0
Errores-RMI,Cliente_16,0
RMI,Cliente_60,661
TCP-mean,Cliente_60,0.5737931034482758
TCP-stdDev,Cliente_60,3.073648190436386
Errores-TCP,Cliente_60,0
Errores-RMI,Cliente_60,0
RMI,Cliente_126,0
TCP-mean,Cliente_126,0.9752407152682255
TCP-stdDev,Cliente_126,13.37490075464202
Errores-TCP,Cliente_126,0
Errores-RMI,Cliente_126,0
TCP-mean,Cliente_161,0.9793388429752066
TCP-stdDev,Cliente_161,13.93870337960005
Errores-TCP,Cliente_161,0
Errores-RMI,Cliente_161,0
TCP-stdDev,Cliente_21,9.311407341976876
Errores-TCP,Cliente_21,0
Errores-RMI,Cliente_21,0
RMI,Cliente_197,523
TCP-mean,Cliente_197,0.5509641873278237
TCP-stdDev,Cliente_197,3.5074918489346887
Errores-TCP,Cliente_197,0
Errores-RMI,Cliente_197,0
RMI,Cliente_133,0
TCP-mean,Cliente_133,0.8569463548830811
TCP-stdDev,Cliente_133,11.304654640233268
Errores-TCP,Cliente_133,0
Errores-RMI,Cliente_133,0
RMI,Cliente_118,395
TCP-mean,Cliente_118,0.738950276243094
TCP-stdDev,Cliente_76,3.2535263330283373
TCP-mean,Cliente_193,0.5517241379310345
RMI,Cliente_15,3
Errores-RMI,Cliente_39,0
RMI,Cliente_9,628
TCP-mean,Cliente_9,0.5020689655172413
TCP-stdDev,Cliente_9,3.2114551211629245
Errores-TCP,Cliente_9,0
Errores-RMI,Cliente_9,0
RMI,Cliente_113,420
TCP-mean,Cliente_113,0.6951724137931035
TCP-stdDev,Cliente_113,3.8084539542966342
Errores-TCP,Cliente_113,0
Errores-RMI,Cliente_113,0
RMI,Cliente_124,0
TCP-mean,Cliente_124,1.1210453920220083
TCP-stdDev,Cliente_124,13.78321787240438
Errores-TCP,Cliente_124,0
Errores-RMI,Cliente_124,0
TCP-mean,Cliente_20,0.6910344827586207
TCP-stdDev,Cliente_20,3.377163005294298
Errores-TCP,Cliente_20,0
Errores-RMI,Cliente_20,0
RMI,Cliente_8,595
TCP-mean,Cliente_8,0.7430939226519337
TCP-stdDev,Cliente_8,3.4260570151030443
Errores-TCP,Cliente_8,0
Errores-RMI,Cliente_8,0
TCP-stdDev,Cliente_199,3.662830040620715
Errores-TCP,Cliente_199,0
Errores-RMI,Cliente_199,0
RMI,Cliente_159,395
TCP-mean,Cliente_159,0.7265193370165746
TCP-stdDev,Cliente_159,4.057570992616522
Errores-TCP,Cliente_159,0
Errores-RMI,Cliente_159,0
RMI,Cliente_146,534
TCP-mean,Cliente_146,0.5310344827586206
TCP-stdDev,Cliente_146,3.4092271799233593
Errores-TCP,Cliente_146,0
Errores-RMI,Cliente_146,0
TCP-stdDev,Cliente_66,9.283925679415658
Errores-TCP,Cliente_66,0
Errores-RMI,Cliente_66,0
TCP-stdDev,Cliente_40,10.742707063562184
Errores-TCP,Cliente_40,0
Errores-RMI,Cliente_40,0
RMI,Cliente_68,411
TCP-mean,Cliente_68,0.6408839779005525
TCP-mean,Cliente_78,0.9117241379310345
TCP-stdDev,Cliente_48,13.92588532091544
Errores-TCP,Cliente_169,0
Errores-RMI,Cliente_169,0
RMI,Cliente_108,440
TCP-mean,Cliente_108,0.5710344827586207
TCP-stdDev,Cliente_108,3.011607824479519
Errores-TCP,Cliente_108,0
Errores-RMI,Cliente_108,0
RMI,Cliente_38,1
TCP-mean,Cliente_38,0.9186206896551724
TCP-stdDev,Cliente_38,9.80908787778206
Errores-TCP,Cliente_38,0
Errores-RMI,Cliente_38,0
RMI,Cliente_1,0
TCP-mean,Cliente_1,0.84
TCP-stdDev,Cliente_1,10.954793628739708
Errores-TCP,Cliente_1,0
Errores-RMI,Cliente_1,0
RMI,Cliente_171,4
TCP-mean,Cliente_171,0.7420689655172413
TCP-stdDev,Cliente_171,8.142419101399165
Errores-TCP,Cliente_171,0
Errores-RMI,Cliente_171,0
RMI,Cliente_71,334
TCP-mean,Cliente_71,0.7261410788381742
TCP-stdDev,Cliente_71,3.9676729549185126
Errores-TCP,Cliente_71,0
Errores-RMI,Cliente_71,0
RMI,Cliente_137,574
TCP-mean,Cliente_137,0.6267217630853994
TCP-stdDev,Cliente_137,3.4216619932223806
Errores-TCP,Cliente_137,0
Errores-RMI,Cliente_137,0
TCP-mean,Cliente_151,0.5944827586206897
TCP-stdDev,Cliente_151,3.4904357856636157
Errores-TCP,Cliente_151,0
Errores-RMI,Cliente_151,0
RMI,Cliente_25,0
TCP-mean,Cliente_25,1.0220689655172415
TCP-stdDev,Cliente_25,11.585701466808477
Errores-TCP,Cliente_25,0
Errores-RMI,Cliente_25,0
RMI,Cliente_196,510
TCP-mean,Cliente_196,0.5647382920110193
TCP-stdDev,Cliente_196,3.4824347306550214
Errores-TCP,Cliente_196,0
Errores-RMI,Cliente_196,0
RMI,Cliente_59,504
TCP-mean,Cliente_59,0.5165745856353591
TCP-stdDev,Cliente_92,11.001409134541854
Errores-TCP,Cliente_92,0
Errores-RMI,Cliente_92,0
TCP-stdDev,Cliente_59,3.0358814390288678
Errores-TCP,Cliente_59,0
Errores-RMI,Cliente_59,0
TCP-stdDev,Cliente_153,3.1115013166015637
Errores-TCP,Cliente_153,0
Errores-RMI,Cliente_153,0
TCP-mean,Cliente_73,1.129655172413793
TCP-stdDev,Cliente_73,14.05407352477254
Errores-TCP,Cliente_73,0
Errores-RMI,Cliente_73,0
TCP-stdDev,Cliente_61,3.0702661476677804
Errores-TCP,Cliente_61,0
Errores-RMI,Cliente_61,0
TCP-stdDev,Cliente_182,6.613602528626811
Errores-TCP,Cliente_182,0
Errores-RMI,Cliente_182,0
TCP-stdDev,Cliente_130,12.27228822494927
Errores-TCP,Cliente_130,0
Errores-RMI,Cliente_130,0
TCP-mean,Cliente_177,0.665283540802213
TCP-mean,Cliente_148,0.5991735537190083
TCP-stdDev,Cliente_177,3.0316446784307693
TCP-mean,Cliente_184,1.027739251040222
TCP-stdDev,Cliente_186,3.0619325846424856
TCP-stdDev,Cliente_184,12.046802236534985
Errores-TCP,Cliente_184,0
Errores-RMI,Cliente_184,0
TCP-mean,Cliente_112,0.5172413793103449
TCP-mean,Cliente_136,0.6251728907330567
TCP-mean,Cliente_131,0.9875690607734806
TCP-stdDev,Cliente_24,10.78208793388495
TCP-stdDev,Cliente_97,13.676834023943103
TCP-mean,Cliente_147,0.5911602209944752
TCP-stdDev,Cliente_43,3.8508525091015704
TCP-mean,Cliente_155,0.5724137931034483
TCP-mean,Cliente_121,0.7451523545706371
TCP-stdDev,Cliente_121,3.782725723133383
Errores-TCP,Cliente_121,0
Errores-RMI,Cliente_121,0
TCP-stdDev,Cliente_65,11.72598573673952
TCP-stdDev,Cliente_89,8.538347069040952
Errores-TCP,Cliente_89,0
Errores-RMI,Cliente_89,0
TCP-stdDev,Cliente_102,3.5083297078394358
Errores-TCP,Cliente_102,0
TCP-mean,Cliente_128,0.8803301237964236
TCP-mean,Cliente_150,0.5469613259668509
TCP-stdDev,Cliente_128,13.259373613100456
Errores-RMI,Cliente_102,0
Errores-TCP,Cliente_65,0
TCP-stdDev,Cliente_155,3.698172573109513
Errores-TCP,Cliente_43,0
Errores-RMI,Cliente_43,0
TCP-stdDev,Cliente_147,3.126032078280663
Errores-TCP,Cliente_147,0
Errores-RMI,Cliente_147,0
Errores-TCP,Cliente_97,0
Errores-RMI,Cliente_97,0
Errores-TCP,Cliente_24,0
TCP-stdDev,Cliente_131,12.096121023464319
TCP-stdDev,Cliente_136,3.8705580623768756
TCP-stdDev,Cliente_112,3.6621144227324347
Errores-TCP,Cliente_186,0
Errores-RMI,Cliente_186,0
Errores-TCP,Cliente_177,0
TCP-stdDev,Cliente_148,3.4438349723798742
Errores-TCP,Cliente_148,0
Errores-RMI,Cliente_148,0
Errores-TCP,Cliente_48,0
Errores-RMI,Cliente_48,0
TCP-stdDev,Cliente_78,11.333949632353612
Errores-TCP,Cliente_78,0
Errores-RMI,Cliente_78,0
TCP-stdDev,Cliente_68,3.2536910265007064
Errores-TCP,Cliente_68,0
Errores-RMI,Cliente_68,0
TCP-mean,Cliente_15,0.8071625344352618
TCP-stdDev,Cliente_193,3.0133748624808416
TCP-stdDev,Cliente_15,7.8112198349343815
Errores-TCP,Cliente_15,0
Errores-RMI,Cliente_15,0
Errores-TCP,Cliente_76,0
Errores-RMI,Cliente_76,0
TCP-stdDev,Cliente_118,4.032269969635527
Errores-RMI,Cliente_178,0
TCP-mean,Cliente_109,0.6358620689655172
TCP-stdDev,Cliente_116,3.691278638526413
Errores-TCP,Cliente_116,0
TCP-mean,Cliente_140,0.6174033149171271
Errores-RMI,Cliente_116,0
TCP-stdDev,Cliente_109,3.5525352940481913
Errores-TCP,Cliente_109,0
Errores-RMI,Cliente_109,0
Errores-TCP,Cliente_118,0
Errores-RMI,Cliente_118,0
Errores-TCP,Cliente_193,0
Errores-RMI,Cliente_193,0
Errores-RMI,Cliente_177,0
Errores-TCP,Cliente_112,0
Errores-RMI,Cliente_112,0
Errores-TCP,Cliente_136,0
Errores-RMI,Cliente_136,0
Errores-TCP,Cliente_131,0
Errores-RMI,Cliente_24,0
Errores-TCP,Cliente_155,0
Errores-RMI,Cliente_65,0
Errores-TCP,Cliente_128,0
TCP-stdDev,Cliente_150,3.5225013312045537
Errores-RMI,Cliente_128,0
Errores-RMI,Cliente_155,0
Errores-RMI,Cliente_131,0
TCP-stdDev,Cliente_140,3.565686050977051
Errores-TCP,Cliente_140,0
Errores-RMI,Cliente_140,0
Errores-TCP,Cliente_150,0
Errores-RMI,Cliente_150,0
RMI,Cliente_91,0
RMI,Cliente_139,476
TCP-mean,Cliente_91,0.8248275862068966
TCP-mean,Cliente_139,0.5303867403314917
TCP-stdDev,Cliente_91,10.014661879288868
Errores-TCP,Cliente_91,0
TCP-stdDev,Cliente_139,3.0876539690762588
Errores-RMI,Cliente_91,0
Errores-TCP,Cliente_139,0
Errores-RMI,Cliente_139,0
200,Clientes,Prueba 3
RMI,Cliente_138,0
TCP-mean,Cliente_138,0.7190569744597249
TCP-stdDev,Cliente_138,3.328989518286843
Errores-TCP,Cliente_138,0
Errores-RMI,Cliente_138,0
RMI,Cliente_47,0
TCP-mean,Cliente_47,0.7490157480314961
TCP-stdDev,Cliente_47,2.8452542016826783
Errores-TCP,Cliente_47,0
Errores-RMI,Cliente_47,0
RMI,Cliente_122,0
RMI,Cliente_40,172
RMI,Cliente_142,0
RMI,Cliente_7,94
RMI,Cliente_132,312
TCP-mean,Cliente_142,0.8238188976377953
TCP-stdDev,Cliente_142,3.6821905366648204
Errores-TCP,Cliente_142,0
Errores-RMI,Cliente_142,0
RMI,Cliente_189,250
TCP-mean,Cliente_189,0.655850540806293
RMI,Cliente_168,0
TCP-mean,Cliente_168,0.7401574803149606
RMI,Cliente_153,0
RMI,Cliente_81,188
TCP-mean,Cliente_153,0.6984282907662083
TCP-mean,Cliente_81,0.8062930186823992
TCP-stdDev,Cliente_168,2.1433383278890754
Errores-TCP,Cliente_168,0
Errores-RMI,Cliente_168,0
TCP-stdDev,Cliente_153,3.6389641930224865
TCP-stdDev,Cliente_81,6.008748106711671
Errores-TCP,Cliente_81,0
Errores-RMI,Cliente_81,0
RMI,Cliente_28,312
RMI,Cliente_22,344
TCP-mean,Cliente_22,0.6368989205103042
TCP-mean,Cliente_28,0.6849852796859667
RMI,Cliente_5,235
TCP-stdDev,Cliente_22,2.2462819789025947
Errores-TCP,Cliente_22,0
Errores-RMI,Cliente_22,0
TCP-mean,Cliente_5,0.8257874015748031
RMI,Cliente_152,0
RMI,Cliente_24,312
TCP-mean,Cliente_152,0.7152709359605911
TCP-mean,Cliente_24,0.7207472959685349
RMI,Cliente_66,0
TCP-stdDev,Cliente_24,2.7663329635007914
Errores-TCP,Cliente_24,0
Errores-RMI,Cliente_24,0
TCP-mean,Cliente_66,0.7618110236220472
RMI,Cliente_181,0
RMI,Cliente_129,156
TCP-mean,Cliente_181,0.7109144542772862
TCP-mean,Cliente_129,0.7573673870333988
TCP-stdDev,Cliente_66,4.140300098926422
Errores-TCP,Cliente_66,0
Errores-RMI,Cliente_66,0
TCP-stdDev,Cliente_129,5.967748103836416
Errores-TCP,Cliente_129,0
Errores-RMI,Cliente_129,0
TCP-stdDev,Cliente_5,5.063199438421006
Errores-TCP,Cliente_5,0
Errores-RMI,Cliente_5,0
RMI,Cliente_175,0
TCP-stdDev,Cliente_28,2.7656025887463334
Errores-TCP,Cliente_28,0
Errores-RMI,Cliente_28,0
TCP-mean,Cliente_175,0.7320197044334975
RMI,Cliente_135,15
RMI,Cliente_77,156
RMI,Cliente_154,0
RMI,Cliente_92,344
TCP-mean,Cliente_154,0.7079646017699115
RMI,Cliente_99,328
TCP-mean,Cliente_92,0.7105004906771345
TCP-mean,Cliente_99,0.6506378802747792
TCP-stdDev,Cliente_154,3.2092334655348784
Errores-TCP,Cliente_154,0
Errores-RMI,Cliente_154,0
TCP-stdDev,Cliente_99,2.6797732326427193
Errores-TCP,Cliente_99,0
Errores-RMI,Cliente_99,0
RMI,Cliente_91,484
RMI,Cliente_127,250
RMI,Cliente_80,172
TCP-mean,Cliente_127,0.8308751229105211
TCP-mean,Cliente_80,0.8593903638151426
TCP-stdDev,Cliente_127,4.588784424950019
Errores-TCP,Cliente_127,0
Errores-RMI,Cliente_127,0
TCP-stdDev,Cliente_80,6.011533721226308
Errores-TCP,Cliente_80,0
Errores-RMI,Cliente_80,0
TCP-mean,Cliente_91,0.6745329400196657
RMI,Cliente_39,188
TCP-stdDev,Cliente_91,2.286136750509855
Errores-TCP,Cliente_91,0
Errores-RMI,Cliente_91,0
TCP-mean,Cliente_39,0.8300589390962672
RMI,Cliente_16,204
TCP-stdDev,Cliente_39,6.011580196602076
Errores-TCP,Cliente_39,0
Errores-RMI,Cliente_39,0
TCP-mean,Cliente_16,0.7612966601178782
RMI,Cliente_29,328
Errores-TCP,Cliente_153,0
Errores-RMI,Cliente_153,0
RMI,Cliente_15,0
RMI,Cliente_120,344
TCP-mean,Cliente_15,0.7858546168958742
TCP-mean,Cliente_120,0.6971484759095379
TCP-stdDev,Cliente_189,2.3254286014019847
Errores-TCP,Cliente_189,0
Errores-RMI,Cliente_189,0
RMI,Cliente_88,281
TCP-stdDev,Cliente_120,2.3795923835974384
Errores-TCP,Cliente_120,0
Errores-RMI,Cliente_120,0
TCP-mean,Cliente_132,0.6751717369970559
TCP-mean,Cliente_7,0.8094302554027505
RMI,Cliente_71,250
TCP-stdDev,Cliente_132,2.7121436366706844
Errores-TCP,Cliente_132,0
Errores-RMI,Cliente_132,0
TCP-stdDev,Cliente_7,7.395176404693188
Errores-TCP,Cliente_7,0
Errores-RMI,Cliente_7,0
RMI,Cliente_146,234
RMI,Cliente_19,328
TCP-mean,Cliente_146,0.6873156342182891
TCP-mean,Cliente_19,0.823992133726647
RMI,Cliente_190,0
TCP-stdDev,Cliente_146,2.2915702842014074
Errores-TCP,Cliente_146,0
Errores-RMI,Cliente_146,0
TCP-stdDev,Cliente_19,3.7297463003576694
Errores-TCP,Cliente_19,0
Errores-RMI,Cliente_19,0
RMI,Cliente_14,156
RMI,Cliente_106,125
TCP-mean,Cliente_106,0.8202357563850687
RMI,Cliente_50,0
TCP-stdDev,Cliente_106,6.4890797752444405
Errores-TCP,Cliente_106,0
RMI,Cliente_94,328
TCP-mean,Cliente_94,0.6594700686947988
RMI,Cliente_113,0
TCP-mean,Cliente_113,0.7917485265225933
TCP-stdDev,Cliente_94,3.6307535118248424
Errores-TCP,Cliente_94,0
Errores-RMI,Cliente_94,0
TCP-stdDev,Cliente_113,7.408899939795537
Errores-TCP,Cliente_113,0
Errores-RMI,Cliente_113,0
RMI,Cliente_158,0
TCP-mean,Cliente_158,0.6168958742632613
RMI,Cliente_164,0
TCP-mean,Cliente_40,0.762278978388998
TCP-stdDev,Cliente_158,3.1486719361744844
Errores-TCP,Cliente_158,0
Errores-RMI,Cliente_158,0
TCP-stdDev,Cliente_40,5.967369646980307
Errores-TCP,Cliente_40,0
Errores-RMI,Cliente_40,0
TCP-mean,Cliente_122,0.7066929133858267
RMI,Cliente_140,328
TCP-mean,Cliente_140,0.7288801571709234
TCP-stdDev,Cliente_122,4.088416815260402
Errores-TCP,Cliente_122,0
Errores-RMI,Cliente_122,0
RMI,Cliente_144,328
TCP-stdDev,Cliente_140,3.6796006076750563
Errores-TCP,Cliente_140,0
TCP-mean,Cliente_164,0.6895874263261297
RMI,Cliente_162,0
RMI,Cliente_42,156
TCP-mean,Cliente_162,0.6777996070726916
TCP-stdDev,Cliente_164,2.774411144219581
TCP-mean,Cliente_42,0.7760314341846758
RMI,Cliente_170,0
TCP-stdDev,Cliente_162,1.9723825686643066
Errores-TCP,Cliente_162,0
Errores-RMI,Cliente_162,0
RMI,Cliente_27,344
TCP-stdDev,Cliente_42,6.467155583626049
Errores-TCP,Cliente_42,0
Errores-RMI,Cliente_42,0
RMI,Cliente_12,109
TCP-mean,Cliente_12,0.7946954813359528
RMI,Cliente_49,0
RMI,Cliente_70,0
RMI,Cliente_108,219
TCP-mean,Cliente_108,0.6568338249754179
TCP-mean,Cliente_70,0.8416912487708947
Errores-RMI,Cliente_106,0
TCP-stdDev,Cliente_108,2.3079604461002416
Errores-TCP,Cliente_108,0
Errores-RMI,Cliente_108,0
TCP-stdDev,Cliente_70,7.422593819408165
Errores-TCP,Cliente_70,0
Errores-RMI,Cliente_70,0
RMI,Cliente_177,0
TCP-mean,Cliente_177,0.7148475909537857
TCP-stdDev,Cliente_177,2.3020032747731607
Errores-TCP,Cliente_177,0
Errores-RMI,Cliente_177,0
TCP-mean,Cliente_50,0.6021611001964636
TCP-stdDev,Cliente_50,2.6741642554648823
Errores-TCP,Cliente_50,0
Errores-RMI,Cliente_50,0
RMI,Cliente_58,0
TCP-mean,Cliente_58,0.8157635467980295
TCP-stdDev,Cliente_58,3.6731682923186764
Errores-TCP,Cliente_58,0
Errores-RMI,Cliente_58,0
TCP-mean,Cliente_14,0.7020648967551623
TCP-stdDev,Cliente_14,1.9443399599249551
Errores-TCP,Cliente_14,0
Errores-RMI,Cliente_14,0
RMI,Cliente_169,0
TCP-mean,Cliente_169,0.6991150442477876
RMI,Cliente_167,0
TCP-mean,Cliente_167,0.6545632973503435
TCP-stdDev,Cliente_169,2.4410310223055873
Errores-TCP,Cliente_169,0
Errores-RMI,Cliente_169,0
TCP-stdDev,Cliente_167,2.7568108682968893
Errores-TCP,Cliente_167,0
Errores-RMI,Cliente_167,0
RMI,Cliente_151,172
TCP-mean,Cliente_151,0.7409224730127576
RMI,Cliente_136,62
TCP-stdDev,Cliente_151,5.963875841010213
Errores-TCP,Cliente_151,0
Errores-RMI,Cliente_151,0
TCP-mean,Cliente_136,0.7453294001966568
RMI,Cliente_34,235
TCP-mean,Cliente_34,0.7888015717092338
TCP-stdDev,Cliente_136,2.3841991155246802
Errores-TCP,Cliente_136,0
Errores-RMI,Cliente_136,0
RMI,Cliente_143,328
TCP-mean,Cliente_143,0.6522593320235757
TCP-stdDev,Cliente_34,5.072131215447564
Errores-TCP,Cliente_34,0
Errores-RMI,Cliente_34,0
TCP-mean,Cliente_190,0.7345132743362832
RMI,Cliente_63,0
TCP-stdDev,Cliente_190,3.635333889990323
Errores-TCP,Cliente_190,0
Errores-RMI,Cliente_190,0
TCP-mean,Cliente_63,0.8413793103448276
RMI,Cliente_156,0
RMI,Cliente_6,250
RMI,Cliente_173,0
TCP-mean,Cliente_173,0.7043222003929273
RMI,Cliente_74,125
TCP-mean,Cliente_74,0.8574237954768928
TCP-stdDev,Cliente_74,6.492134750513558
Errores-TCP,Cliente_74,0
Errores-RMI,Cliente_74,0
RMI,Cliente_184,0
TCP-mean,Cliente_71,0.8147783251231527
RMI,Cliente_126,141
TCP-mean,Cliente_126,0.8643067846607669
TCP-stdDev,Cliente_126,6.537184640566772
Errores-TCP,Cliente_126,0
