400, Clientes, Prueba 1
Errores-TCP,Cliente_323,0
Errores-RMI,Cliente_323,0
TCP-mean,Cliente_18,1.7685774946921444
TCP-stdDev,Cliente_18,7.75205494481883
Errores-TCP,Cliente_18,0
Errores-RMI,Cliente_18,0
RMI,Cliente_329,538
TCP-mean,Cliente_329,1.7590361445783131
TCP-stdDev,Cliente_329,10.384393522835444
Errores-TCP,Cliente_329,0
Errores-RMI,Cliente_329,0
RMI,Cliente_297,878
TCP-mean,Cliente_297,1.4556422995031937
TCP-stdDev,Cliente_297,1.3435643314134742
Errores-TCP,Cliente_297,0
Errores-RMI,Cliente_297,0
RMI,Cliente_265,599
TCP-mean,Cliente_265,1.794762915782024
TCP-stdDev,Cliente_265,9.509650971690808
Errores-TCP,Cliente_265,0
Errores-RMI,Cliente_265,0
RMI,Cliente_345,0
TCP-mean,Cliente_345,1.8788951841359773
TCP-stdDev,Cliente_345,8.113932474196066
Errores-TCP,Cliente_345,0
Errores-RMI,Cliente_345,0
RMI,Cliente_383,660
TCP-mean,Cliente_383,1.5362215909090908
TCP-stdDev,Cliente_383,2.7219844525618946
TCP-stdDev,Cliente_132,1.5489106997163284
Errores-TCP,Cliente_132,0
Errores-RMI,Cliente_132,0
RMI,Cliente_61,131
TCP-mean,Cliente_61,1.3061079545454546
TCP-stdDev,Cliente_303,2.315905497285139
Errores-TCP,Cliente_303,0
Errores-RMI,Cliente_303,0
TCP-stdDev,Cliente_61,2.561885662444104
Errores-TCP,Cliente_61,0
Errores-RMI,Cliente_61,0
TCP-stdDev,Cliente_175,2.7457727181431757
Errores-TCP,Cliente_175,0
Errores-RMI,Cliente_175,0
TCP-stdDev,Cliente_162,1.6720741575653666
Errores-TCP,Cliente_162,0
Errores-RMI,Cliente_162,0
TCP-mean,Cliente_369,1.3077469793887704
TCP-stdDev,Cliente_369,2.4090780628599098
Errores-TCP,Cliente_369,0
Errores-RMI,Cliente_369,0
TCP-mean,Cliente_178,1.8411347517730496
TCP-stdDev,Cliente_178,6.20080149157104
Errores-TCP,Cliente_178,0
Errores-RMI,Cliente_178,0
RMI,Cliente_143,649
TCP-mean,Cliente_143,1.7476966690290574
TCP-stdDev,Cliente_143,9.884455794123511
Errores-TCP,Cliente_143,0
Errores-RMI,Cliente_143,0
TCP-stdDev,Cliente_63,8.621208479797012
Errores-TCP,Cliente_63,0
Errores-RMI,Cliente_63,0
RMI,Cliente_73,354
TCP-stdDev,Cliente_107,2.1052131945954518
Errores-TCP,Cliente_107,0
Errores-RMI,Cliente_107,0
TCP-stdDev,Cliente_242,8.462239393744648
Errores-TCP,Cliente_242,0
Errores-RMI,Cliente_242,0
TCP-stdDev,Cliente_196,9.633499197503312
Errores-TCP,Cliente_196,0
Errores-RMI,Cliente_196,0
RMI,Cliente_245,560
TCP-mean,Cliente_245,1.3380681818181819
TCP-stdDev,Cliente_245,2.6584822900031986
Errores-TCP,Cliente_245,0
Errores-RMI,Cliente_245,0
RMI,Cliente_71,535
TCP-mean,Cliente_71,1.2556818181818181
TCP-stdDev,Cliente_71,2.6068030731907093
Errores-TCP,Cliente_71,0
Errores-RMI,Cliente_71,0
TCP-mean,Cliente_391,1.7057569296375266
TCP-stdDev,Cliente_391,1.5081355704921224
Errores-TCP,Cliente_391,0
Errores-RMI,Cliente_391,0
TCP-stdDev,Cliente_326,2.8597927296047536
Errores-TCP,Cliente_326,0
Errores-RMI,Cliente_326,0
RMI,Cliente_244,672
TCP-mean,Cliente_244,1.4559659090909092
TCP-stdDev,Cliente_244,1.8861919546395323
Errores-TCP,Cliente_244,0
Errores-RMI,Cliente_244,0
TCP-mean,Cliente_285,1.8018400566171267
TCP-stdDev,Cliente_285,7.585815497079722
Errores-TCP,Cliente_285,0
Errores-RMI,Cliente_285,0
RMI,Cliente_119,702
TCP-mean,Cliente_119,1.6328844790928418
TCP-stdDev,Cliente_119,7.563285285451124
Errores-TCP,Cliente_119,0
Errores-RMI,Cliente_119,0
RMI,Cliente_30,12
TCP-mean,Cliente_30,1.5542168674698795
TCP-stdDev,Cliente_30,7.578299168793449
Errores-TCP,Cliente_30,0
Errores-RMI,Cliente_30,0
TCP-mean,Cliente_293,1.6001420454545454
TCP-stdDev,Cliente_293,2.5920387251255135
Errores-TCP,Cliente_293,0
Errores-RMI,Cliente_293,0
TCP-stdDev,Cliente_148,7.071348614390463
Errores-TCP,Cliente_148,0
Errores-RMI,Cliente_148,0
RMI,Cliente_70,618
TCP-mean,Cliente_70,1.662873399715505
TCP-stdDev,Cliente_70,2.8970237819805282
Errores-TCP,Cliente_70,0
Errores-RMI,Cliente_70,0
RMI,Cliente_273,591
TCP-mean,Cliente_273,1.283793347487615
TCP-stdDev,Cliente_273,9.553188492880317
Errores-TCP,Cliente_273,0
Errores-RMI,Cliente_273,0
RMI,Cliente_224,711
TCP-mean,Cliente_224,1.5294117647058822
TCP-stdDev,Cliente_224,7.6392589562250075
Errores-TCP,Cliente_224,0
Errores-RMI,Cliente_224,0
TCP-mean,Cliente_73,1.6250885896527285
TCP-stdDev,Cliente_73,7.861427054894357
Errores-TCP,Cliente_73,0
Errores-RMI,Cliente_73,0
Errores-TCP,Cliente_383,0
Errores-RMI,Cliente_383,0
TCP-mean,Cliente_259,1.3508522727272727
TCP-stdDev,Cliente_259,2.542910010025132
Errores-TCP,Cliente_259,0
Errores-RMI,Cliente_259,0
TCP-mean,Cliente_286,1.8246983676366217
TCP-stdDev,Cliente_286,1.5528769739560457
Errores-TCP,Cliente_286,0
Errores-RMI,Cliente_286,0
Errores-RMI,Cliente_381,0
RMI,Cliente_141,128
TCP-mean,Cliente_141,1.434566145092461
TCP-stdDev,Cliente_141,2.5607109284329286
Errores-TCP,Cliente_141,0
Errores-RMI,Cliente_141,0
TCP-mean,Cliente_254,1.8127659574468085
TCP-stdDev,Cliente_254,7.631149779647297
Errores-TCP,Cliente_254,0
Errores-RMI,Cliente_254,0
RMI,Cliente_136,577
TCP-mean,Cliente_136,1.608356940509915
TCP-stdDev,Cliente_136,9.680827895645809
Errores-TCP,Cliente_136,0
Errores-RMI,Cliente_136,0
RMI,Cliente_176,883
RMI,Cliente_374,869
TCP-mean,Cliente_374,1.5329553508150249
RMI,Cliente_26,127
TCP-mean,Cliente_26,1.4932480454868515
TCP-stdDev,Cliente_26,2.553157090256688
Errores-TCP,Cliente_26,0
Errores-RMI,Cliente_26,0
TCP-mean,Cliente_214,1.5717329545454546
TCP-stdDev,Cliente_214,2.6797264652733963
Errores-TCP,Cliente_214,0
Errores-RMI,Cliente_214,0
TCP-mean,Cliente_116,1.2659574468085106
TCP-stdDev,Cliente_116,1.1346464933431515
Errores-TCP,Cliente_116,0
Errores-RMI,Cliente_116,0
TCP-stdDev,Cliente_364,2.4656359287422482
Errores-TCP,Cliente_364,0
Errores-RMI,Cliente_364,0
TCP-mean,Cliente_198,1.5699077359829667
TCP-stdDev,Cliente_198,2.9552330661926645
Errores-TCP,Cliente_198,0
Errores-RMI,Cliente_198,0
RMI,Cliente_397,571
TCP-mean,Cliente_397,1.6848828956706885
TCP-stdDev,Cliente_397,9.763639910655494
Errores-TCP,Cliente_397,0
Errores-RMI,Cliente_397,0
RMI,Cliente_339,873
TCP-mean,Cliente_339,1.625797306874557
TCP-stdDev,Cliente_339,7.653388746435045
Errores-TCP,Cliente_339,0
Errores-RMI,Cliente_339,0
TCP-stdDev,Cliente_320,1.7794840693698473
Errores-TCP,Cliente_320,0
Errores-RMI,Cliente_320,0
TCP-mean,Cliente_247,1.5754783841247342
TCP-stdDev,Cliente_247,2.3677959189685724
Errores-TCP,Cliente_247,0
Errores-RMI,Cliente_247,0
TCP-mean,Cliente_258,1.934936350777935
TCP-stdDev,Cliente_258,9.9066368015953
Errores-TCP,Cliente_258,0
Errores-RMI,Cliente_258,0
TCP-mean,Cliente_164,1.4125177809388336
TCP-stdDev,Cliente_164,2.6005716199318747
Errores-TCP,Cliente_164,0
Errores-RMI,Cliente_164,0
TCP-mean,Cliente_311,1.5710227272727273
TCP-stdDev,Cliente_311,1.4452355421213237
Errores-TCP,Cliente_311,0
Errores-RMI,Cliente_311,0
TCP-stdDev,Cliente_374,7.704004020119375
TCP-stdDev,Cliente_357,7.692861294388203
Errores-TCP,Cliente_357,0
Errores-RMI,Cliente_357,0
RMI,Cliente_191,813
TCP-mean,Cliente_191,1.3144073811213626
TCP-stdDev,Cliente_191,2.0854216223373085
Errores-TCP,Cliente_191,0
Errores-RMI,Cliente_191,0
RMI,Cliente_47,1
TCP-mean,Cliente_47,1.5633404104741684
TCP-stdDev,Cliente_47,6.136428476463731
Errores-TCP,Cliente_47,0
Errores-RMI,Cliente_47,0
TCP-stdDev,Cliente_169,2.6083236979909574
Errores-TCP,Cliente_169,0
Errores-RMI,Cliente_169,0
RMI,Cliente_270,812
TCP-mean,Cliente_270,1.437411095305832
TCP-stdDev,Cliente_270,2.166273254349214
Errores-TCP,Cliente_270,0
Errores-RMI,Cliente_270,0
TCP-mean,Cliente_325,1.3851063829787233
TCP-stdDev,Cliente_325,1.2986319135300481
Errores-TCP,Cliente_325,0
Errores-RMI,Cliente_325,0
TCP-mean,Cliente_289,1.4474431818181819
TCP-stdDev,Cliente_289,1.3848076856795373
Errores-TCP,Cliente_289,0
Errores-RMI,Cliente_289,0
RMI,Cliente_135,712
TCP-mean,Cliente_135,1.5471965933286018
TCP-stdDev,Cliente_135,1.394786863643301
Errores-TCP,Cliente_135,0
Errores-RMI,Cliente_135,0
TCP-mean,Cliente_302,1.7237215909090908
TCP-stdDev,Cliente_302,1.5414554853765592
Errores-TCP,Cliente_302,0
Errores-RMI,Cliente_302,0
TCP-mean,Cliente_389,1.4524147727272727
TCP-stdDev,Cliente_389,1.3074338887370731
Errores-TCP,Cliente_389,0
Errores-RMI,Cliente_389,0
TCP-mean,Cliente_83,1.7697228144989339
TCP-stdDev,Cliente_83,2.6554566518355593
Errores-TCP,Cliente_83,0
Errores-RMI,Cliente_83,0
TCP-mean,Cliente_139,1.6477675407512402
TCP-stdDev,Cliente_139,7.076174599675498
Errores-TCP,Cliente_139,0
Errores-RMI,Cliente_139,0
RMI,Cliente_32,1
TCP-mean,Cliente_32,1.7949080622347948
TCP-stdDev,Cliente_32,8.570636829100266
Errores-TCP,Cliente_32,0
Errores-RMI,Cliente_32,0
RMI,Cliente_188,552
TCP-mean,Cliente_188,1.5791341376863024
TCP-stdDev,Cliente_188,2.600080053313643
Errores-TCP,Cliente_188,0
Errores-RMI,Cliente_188,0
RMI,Cliente_42,13
TCP-mean,Cliente_42,1.473049645390071
TCP-stdDev,Cliente_42,7.093772910371334
Errores-TCP,Cliente_42,0
Errores-RMI,Cliente_42,0
RMI,Cliente_379,642
TCP-mean,Cliente_379,1.3224431818181819
TCP-stdDev,Cliente_379,2.7543368173827285
Errores-TCP,Cliente_379,0
Errores-RMI,Cliente_379,0
TCP-stdDev,Cliente_99,2.554007293280926
Errores-TCP,Cliente_99,0
Errores-RMI,Cliente_99,0
RMI,Cliente_104,848
TCP-mean,Cliente_104,1.5583864118895967
TCP-stdDev,Cliente_104,7.423325125864546
Errores-TCP,Cliente_104,0
Errores-RMI,Cliente_104,0
RMI,Cliente_331,714
TCP-mean,Cliente_331,1.48045486851457
TCP-stdDev,Cliente_331,1.3274244983352121
Errores-TCP,Cliente_331,0
Errores-RMI,Cliente_331,0
RMI,Cliente_290,685
TCP-mean,Cliente_290,1.5767045454545454
TCP-stdDev,Cliente_290,1.4370591984950896
Errores-TCP,Cliente_290,0
Errores-RMI,Cliente_290,0
TCP-stdDev,Cliente_147,9.08587200014252
Errores-TCP,Cliente_147,0
Errores-RMI,Cliente_147,0
TCP-stdDev,Cliente_153,1.2641877871718628
Errores-TCP,Cliente_153,0
Errores-RMI,Cliente_153,0
TCP-mean,Cliente_4,1.7177304964539006
TCP-stdDev,Cliente_4,7.749520998127468
Errores-TCP,Cliente_4,0
Errores-RMI,Cliente_4,0
TCP-mean,Cliente_145,1.4620836286321757
TCP-stdDev,Cliente_145,7.446417213839153
Errores-TCP,Cliente_145,0
Errores-RMI,Cliente_145,0
TCP-mean,Cliente_372,1.9078667611622961
TCP-stdDev,Cliente_372,7.689768929782216
Errores-TCP,Cliente_372,0
Errores-RMI,Cliente_372,0
RMI,Cliente_204,535
TCP-mean,Cliente_204,1.4453125
TCP-stdDev,Cliente_204,3.398674234178825
Errores-TCP,Cliente_204,0
Errores-RMI,Cliente_204,0
RMI,Cliente_243,116
TCP-mean,Cliente_243,1.2508884150675195
TCP-stdDev,Cliente_243,2.5012344343219493
Errores-TCP,Cliente_243,0
Errores-RMI,Cliente_243,0
RMI,Cliente_171,875
TCP-mean,Cliente_171,1.5078125
TCP-stdDev,Cliente_171,1.2825074379823742
Errores-TCP,Cliente_171,0
Errores-RMI,Cliente_171,0
TCP-stdDev,Cliente_194,2.632343519438607
Errores-TCP,Cliente_194,0
Errores-RMI,Cliente_194,0
TCP-mean,Cliente_35,1.6129261363636365
TCP-stdDev,Cliente_35,2.552021917920023
Errores-TCP,Cliente_35,0
Errores-RMI,Cliente_35,0
TCP-stdDev,Cliente_151,9.904036869442725
Errores-TCP,Cliente_151,0
Errores-RMI,Cliente_151,0
RMI,Cliente_205,664
TCP-mean,Cliente_205,1.447050461975835
TCP-stdDev,Cliente_205,1.3877843701411068
Errores-TCP,Cliente_205,0
Errores-RMI,Cliente_205,0
RMI,Cliente_343,832
TCP-mean,Cliente_343,1.5889440113394755
TCP-stdDev,Cliente_343,7.699972273762592
Errores-TCP,Cliente_343,0
Errores-RMI,Cliente_343,0
TCP-stdDev,Cliente_189,2.6920008438684344
Errores-TCP,Cliente_189,0
Errores-RMI,Cliente_189,0
RMI,Cliente_248,651
TCP-mean,Cliente_248,1.260099220411056
TCP-stdDev,Cliente_248,2.305440455819483
Errores-TCP,Cliente_248,0
Errores-RMI,Cliente_248,0
TCP-stdDev,Cliente_5,6.053777242554332
Errores-TCP,Cliente_5,0
Errores-RMI,Cliente_5,0
TCP-mean,Cliente_22,1.699360341151386
TCP-stdDev,Cliente_22,1.4823839844668179
Errores-TCP,Cliente_22,0
Errores-RMI,Cliente_22,0
RMI,Cliente_86,609
TCP-mean,Cliente_86,1.6770981507823612
TCP-stdDev,Cliente_86,2.7130948666897283
Errores-TCP,Cliente_86,0
Errores-RMI,Cliente_86,0
RMI,Cliente_95,632
TCP-mean,Cliente_95,1.6673773987206824
TCP-stdDev,Cliente_95,1.6356747405457595
Errores-TCP,Cliente_95,0
Errores-RMI,Cliente_95,0
TCP-mean,Cliente_69,1.5422285308729595
TCP-stdDev,Cliente_69,7.716670928692666
Errores-TCP,Cliente_69,0
Errores-RMI,Cliente_69,0
TCP-stdDev,Cliente_114,3.402397474366194
Errores-TCP,Cliente_114,0
Errores-RMI,Cliente_114,0
TCP-stdDev,Cliente_75,2.545079292280449
Errores-TCP,Cliente_75,0
Errores-RMI,Cliente_75,0
TCP-stdDev,Cliente_17,2.9327914793255245
Errores-TCP,Cliente_17,0
Errores-RMI,Cliente_17,0
RMI,Cliente_398,611
TCP-mean,Cliente_398,2.0141843971631204
TCP-stdDev,Cliente_398,9.365839403868025
Errores-TCP,Cliente_398,0
Errores-RMI,Cliente_398,0
TCP-mean,Cliente_74,1.6262411347517731
TCP-stdDev,Cliente_74,6.072845564216104
Errores-TCP,Cliente_74,0
Errores-RMI,Cliente_74,0
TCP-mean,Cliente_266,1.5426136363636365
TCP-stdDev,Cliente_266,2.5371449569430196
Errores-TCP,Cliente_266,0
Errores-RMI,Cliente_266,0
RMI,Cliente_373,535
TCP-mean,Cliente_130,1.3051209103840682
TCP-stdDev,Cliente_130,1.3645853817866413
Errores-TCP,Cliente_130,0
Errores-RMI,Cliente_130,0
TCP-mean,Cliente_174,1.6135881104033971
TCP-stdDev,Cliente_174,7.775741174944781
Errores-TCP,Cliente_174,0
Errores-RMI,Cliente_174,0
TCP-mean,Cliente_393,1.5625
TCP-stdDev,Cliente_393,1.5875268430085607
Errores-TCP,Cliente_393,0
Errores-RMI,Cliente_393,0
TCP-stdDev,Cliente_309,2.6940304173172493
Errores-TCP,Cliente_309,0
Errores-RMI,Cliente_309,0
RMI,Cliente_93,548
TCP-mean,Cliente_93,1.78125
TCP-stdDev,Cliente_93,2.853255840622333
Errores-TCP,Cliente_93,0
Errores-RMI,Cliente_93,0
Errores-RMI,Cliente_292,0
TCP-mean,Cliente_362,1.734375
TCP-stdDev,Cliente_362,2.9109238138920936
Errores-TCP,Cliente_362,0
Errores-RMI,Cliente_362,0
RMI,Cliente_390,687
TCP-mean,Cliente_390,1.4776119402985075
TCP-stdDev,Cliente_390,1.3101334795626984
Errores-TCP,Cliente_390,0
Errores-RMI,Cliente_390,0
TCP-stdDev,Cliente_165,7.229228686174943
Errores-TCP,Cliente_165,0
Errores-RMI,Cliente_165,0
TCP-mean,Cliente_60,1.4787535410764872
TCP-stdDev,Cliente_60,2.337095029565217
Errores-TCP,Cliente_60,0
Errores-RMI,Cliente_60,0
TCP-mean,Cliente_96,1.5351312987934707
TCP-stdDev,Cliente_96,2.258413965902574
Errores-TCP,Cliente_96,0
Errores-RMI,Cliente_96,0
RMI,Cliente_279,2
TCP-mean,Cliente_279,1.8731396172927002
TCP-stdDev,Cliente_279,9.307423402743806
Errores-TCP,Cliente_279,0
Errores-RMI,Cliente_279,0
RMI,Cliente_36,534
TCP-mean,Cliente_36,1.5231316725978647
TCP-stdDev,Cliente_36,2.507852184034848
Errores-TCP,Cliente_36,0
Errores-RMI,Cliente_36,0
RMI,Cliente_31,0
RMI,Cliente_304,664
TCP-mean,Cliente_304,1.290896159317212
TCP-stdDev,Cliente_315,1.7846012353849405
TCP-mean,Cliente_235,1.625531914893617
TCP-mean,Cliente_159,1.1548295454545454
RMI,Cliente_77,652
TCP-mean,Cliente_77,1.5241477272727273
RMI,Cliente_146,831
RMI,Cliente_220,814
RMI,Cliente_53,119
TCP-stdDev,Cliente_48,2.874629048159113
Errores-TCP,Cliente_48,0
Errores-RMI,Cliente_48,0
TCP-mean,Cliente_223,1.7113475177304964
TCP-stdDev,Cliente_223,8.409616179320372
Errores-TCP,Cliente_223,0
Errores-RMI,Cliente_223,0
TCP-stdDev,Cliente_113,7.875048285165753
Errores-TCP,Cliente_113,0
Errores-RMI,Cliente_113,0
RMI,Cliente_195,690
TCP-mean,Cliente_195,1.4524147727272727
TCP-stdDev,Cliente_195,1.4787346282179543
Errores-TCP,Cliente_195,0
Errores-RMI,Cliente_195,0
TCP-stdDev,Cliente_20,2.3087644126318088
Errores-TCP,Cliente_20,0
Errores-RMI,Cliente_20,0
TCP-stdDev,Cliente_120,2.5423288079174005
Errores-TCP,Cliente_120,0
Errores-RMI,Cliente_120,0
TCP-mean,Cliente_15,1.4106761565836299
TCP-mean,Cliente_382,1.5323383084577114
TCP-stdDev,Cliente_382,2.501496155994309
Errores-TCP,Cliente_382,0
Errores-RMI,Cliente_382,0
TCP-stdDev,Cliente_15,2.868908041510192
Errores-TCP,Cliente_15,0
Errores-RMI,Cliente_15,0
TCP-stdDev,Cliente_0,2.1902093614450044
Errores-TCP,Cliente_0,0
Errores-RMI,Cliente_0,0
TCP-stdDev,Cliente_80,1.422190761054052
Errores-TCP,Cliente_80,0
Errores-RMI,Cliente_80,0
TCP-stdDev,Cliente_209,2.63811494449232
RMI,Cliente_208,882
TCP-mean,Cliente_330,1.7151988636363635
TCP-mean,Cliente_208,1.5589488636363635
TCP-stdDev,Cliente_330,1.5677853209945567
TCP-stdDev,Cliente_208,1.3539471033791195
TCP-mean,Cliente_218,1.5603693181818181
TCP-mean,Cliente_112,1.4680397727272727
TCP-stdDev,Cliente_218,1.3850020019560507
Errores-TCP,Cliente_218,0
TCP-mean,Cliente_322,1.5351312987934707
TCP-mean,Cliente_111,1.420567375886525
TCP-stdDev,Cliente_322,1.4078032055853151
Errores-TCP,Cliente_322,0
Errores-RMI,Cliente_322,0
RMI,Cliente_251,837
TCP-mean,Cliente_251,1.4978753541076488
TCP-stdDev,Cliente_251,7.689024665179844
Errores-TCP,Cliente_251,0
Errores-RMI,Cliente_251,0
TCP-mean,Cliente_56,1.4053862508858965
TCP-stdDev,Cliente_56,7.940963915826966
Errores-TCP,Cliente_56,0
Errores-RMI,Cliente_56,0
TCP-stdDev,Cliente_186,7.6943415993966084
Errores-TCP,Cliente_186,0
Errores-RMI,Cliente_186,0
TCP-mean,Cliente_98,1.6361051883439943
TCP-stdDev,Cliente_98,2.499706572180482
Errores-TCP,Cliente_98,0
Errores-RMI,Cliente_98,0
TCP-mean,Cliente_129,1.7386363636363635
TCP-stdDev,Cliente_129,1.600296976571263
Errores-TCP,Cliente_129,0
Errores-RMI,Cliente_129,0
TCP-stdDev,Cliente_233,2.9062839317257088
Errores-TCP,Cliente_233,0
Errores-RMI,Cliente_233,0
TCP-mean,Cliente_14,1.5060240963855422
TCP-stdDev,Cliente_142,1.28710533436953
Errores-TCP,Cliente_142,0
Errores-RMI,Cliente_142,0
TCP-stdDev,Cliente_261,9.043880558953122
Errores-TCP,Cliente_261,0
Errores-RMI,Cliente_261,0
RMI,Cliente_108,534
TCP-mean,Cliente_108,1.5071123755334281
TCP-stdDev,Cliente_82,1.2047944289432315
TCP-stdDev,Cliente_291,2.281818071596641
TCP-mean,Cliente_350,1.7164179104477613
RMI,Cliente_89,1
TCP-stdDev,Cliente_350,2.7848522571238004
TCP-mean,Cliente_81,1.430298719772404
RMI,Cliente_249,637
RMI,Cliente_193,119
RMI,Cliente_392,542
TCP-mean,Cliente_280,1.8411347517730496
RMI,Cliente_212,12
RMI,Cliente_341,697
TCP-mean,Cliente_94,1.403260099220411
TCP-mean,Cliente_128,1.6058238636363635
TCP-stdDev,Cliente_94,9.336361363922524
Errores-TCP,Cliente_94,0
Errores-RMI,Cliente_94,0
RMI,Cliente_157,597
TCP-mean,Cliente_157,1.508185053380783
TCP-stdDev,Cliente_157,2.8536242638204246
Errores-TCP,Cliente_157,0
Errores-RMI,Cliente_157,0
TCP-mean,Cliente_361,1.6250885896527285
RMI,Cliente_13,624
TCP-stdDev,Cliente_361,7.6180374499069385
RMI,Cliente_317,601
TCP-mean,Cliente_27,1.7995735607675907
TCP-stdDev,Cliente_50,2.57749239145854
Errores-TCP,Cliente_50,0
Errores-RMI,Cliente_50,0
TCP-mean,Cliente_306,1.6901208244491828
TCP-stdDev,Cliente_306,1.9962460646718143
Errores-TCP,Cliente_306,0
Errores-RMI,Cliente_306,0
TCP-mean,Cliente_182,1.7951635846372689
TCP-stdDev,Cliente_182,2.5736667214055298
Errores-TCP,Cliente_182,0
Errores-RMI,Cliente_182,0
TCP-stdDev,Cliente_64,7.748928179603752
Errores-TCP,Cliente_64,0
Errores-RMI,Cliente_64,0
TCP-mean,Cliente_33,1.5486160397444997
TCP-mean,Cliente_363,1.608695652173913
TCP-stdDev,Cliente_363,2.561874913839029
Errores-TCP,Cliente_363,0
Errores-RMI,Cliente_363,0
TCP-mean,Cliente_257,1.796730632551528
TCP-stdDev,Cliente_257,1.5667713738641247
Errores-TCP,Cliente_257,0
Errores-RMI,Cliente_257,0
TCP-stdDev,Cliente_33,1.4289215340159187
RMI,Cliente_342,537
RMI,Cliente_203,717
TCP-mean,Cliente_203,1.8190883190883191
TCP-stdDev,Cliente_203,2.3485536000148293
Errores-TCP,Cliente_203,0
Errores-RMI,Cliente_203,0
RMI,Cliente_334,535
RMI,Cliente_336,556
TCP-mean,Cliente_334,1.6005685856432126
TCP-mean,Cliente_336,1.6995038979447201
TCP-stdDev,Cliente_334,3.4389300522320285
Errores-TCP,Cliente_334,0
Errores-RMI,Cliente_334,0
TCP-stdDev,Cliente_336,10.320127158082235
Errores-TCP,Cliente_336,0
Errores-RMI,Cliente_336,0
RMI,Cliente_328,689
RMI,Cliente_9,695
TCP-mean,Cliente_328,1.4566145092460883
TCP-mean,Cliente_9,1.5163352272727273
TCP-stdDev,Cliente_328,1.494145398888091
Errores-TCP,Cliente_328,0
Errores-RMI,Cliente_328,0
RMI,Cliente_347,697
RMI,Cliente_190,835
TCP-mean,Cliente_190,1.641643059490085
RMI,Cliente_252,124
TCP-mean,Cliente_252,1.3404406538734897
TCP-stdDev,Cliente_190,7.736940536053356
Errores-TCP,Cliente_190,0
Errores-RMI,Cliente_190,0
RMI,Cliente_207,599
RMI,Cliente_134,544
TCP-mean,Cliente_207,1.3323863636363635
RMI,Cliente_333,703
RMI,Cliente_283,648
TCP-stdDev,Cliente_207,2.5147919190616412
Errores-TCP,Cliente_207,0
Errores-RMI,Cliente_207,0
TCP-mean,Cliente_283,1.566359119943222
RMI,Cliente_167,863
RMI,Cliente_88,0
RMI,Cliente_109,659
TCP-stdDev,Cliente_283,2.3570628988370315
Errores-TCP,Cliente_283,0
Errores-RMI,Cliente_283,0
RMI,Cliente_260,689
RMI,Cliente_23,625
TCP-mean,Cliente_109,1.8251599147121536
TCP-mean,Cliente_260,1.5281138790035587
RMI,Cliente_215,2
RMI,Cliente_319,597
TCP-mean,Cliente_215,1.9043231750531537
TCP-stdDev,Cliente_260,2.474660119267448
Errores-TCP,Cliente_260,0
Errores-RMI,Cliente_260,0
RMI,Cliente_356,864
RMI,Cliente_68,654
RMI,Cliente_19,874
RMI,Cliente_375,544
TCP-mean,Cliente_68,1.7354609929078013
TCP-mean,Cliente_19,1.6258890469416785
RMI,Cliente_219,885
TCP-mean,Cliente_375,1.6405693950177935
TCP-mean,Cliente_219,1.8707386363636365
RMI,Cliente_358,646
RMI,Cliente_117,677
TCP-stdDev,Cliente_375,3.028628237277202
Errores-TCP,Cliente_375,0
Errores-RMI,Cliente_375,0
TCP-mean,Cliente_117,1.566145092460882
RMI,Cliente_38,598
RMI,Cliente_2,836
RMI,Cliente_49,123
RMI,Cliente_301,673
RMI,Cliente_181,532
RMI,Cliente_124,701
TCP-mean,Cliente_301,1.2203269367448473
TCP-mean,Cliente_181,1.41423487544484
RMI,Cliente_213,1
RMI,Cliente_65,117
TCP-mean,Cliente_213,1.7875354107648724
TCP-stdDev,Cliente_181,2.823757283744843
Errores-TCP,Cliente_181,0
Errores-RMI,Cliente_181,0
TCP-mean,Cliente_65,1.3617626154939588
TCP-stdDev,Cliente_301,1.8167073180527056
Errores-TCP,Cliente_301,0
Errores-RMI,Cliente_301,0
RMI,Cliente_158,532
RMI,Cliente_140,0
TCP-stdDev,Cliente_65,2.5527641315325487
Errores-TCP,Cliente_65,0
Errores-RMI,Cliente_65,0
RMI,Cliente_125,677
RMI,Cliente_236,862
RMI,Cliente_57,1
RMI,Cliente_97,633
RMI,Cliente_378,668
RMI,Cliente_133,699
TCP-mean,Cliente_97,1.602555003548616
TCP-mean,Cliente_378,1.5684882895670689
RMI,Cliente_281,655
TCP-mean,Cliente_133,1.6695095948827292
TCP-stdDev,Cliente_97,6.061632284202952
Errores-TCP,Cliente_97,0
Errores-RMI,Cliente_97,0
RMI,Cliente_62,17
RMI,Cliente_241,877
RMI,Cliente_54,134
RMI,Cliente_337,571
RMI,Cliente_395,535
RMI,Cliente_349,161
RMI,Cliente_185,533
RMI,Cliente_173,534
TCP-mean,Cliente_185,1.6809116809116809
RMI,Cliente_352,161
RMI,Cliente_371,323
TCP-mean,Cliente_352,1.7434257285003554
RMI,Cliente_177,361
RMI,Cliente_34,825
RMI,Cliente_44,137
TCP-mean,Cliente_177,1.8892831795599716
TCP-mean,Cliente_44,1.4545454545454546
TCP-mean,Cliente_34,1.679459843638948
RMI,Cliente_45,1
RMI,Cliente_332,715
RMI,Cliente_296,13
RMI,Cliente_11,661
TCP-stdDev,Cliente_34,7.710395809955856
Errores-TCP,Cliente_34,0
Errores-RMI,Cliente_34,0
TCP-mean,Cliente_296,1.7196593328601846
RMI,Cliente_299,662
