250, Clientes,Prueba 1
TCP-stdDev,Cliente_155,7.202251919277764
Errores-TCP,Cliente_155,0
Errores-RMI,Cliente_155,0
RMI,Cliente_62,117
TCP-mean,Cliente_62,2.4911591355599216
TCP-stdDev,Cliente_62,12.864200047446625
Errores-TCP,Cliente_62,0
Errores-RMI,Cliente_62,0
RMI,Cliente_173,799
RMI,Cliente_10,1
TCP-mean,Cliente_10,3.736328125
TCP-stdDev,Cliente_10,5.403161020859362
Errores-TCP,Cliente_10,0
Errores-RMI,Cliente_10,0
RMI,Cliente_229,284
RMI,Cliente_96,113
TCP-mean,Cliente_229,2.6208251473477406
RMI,Cliente_232,123
TCP-stdDev,Cliente_229,12.389854146160863
Errores-TCP,Cliente_229,0
Errores-RMI,Cliente_229,0
RMI,Cliente_168,439
RMI,Cliente_111,367
TCP-mean,Cliente_111,3.483168316831683
TCP-stdDev,Cliente_111,2.0872583423024165
Errores-TCP,Cliente_111,0
Errores-RMI,Cliente_111,0
TCP-mean,Cliente_168,2.970703125
TCP-stdDev,Cliente_168,6.051949670818094
Errores-TCP,Cliente_168,0
Errores-RMI,Cliente_168,0
RMI,Cliente_130,486
TCP-mean,Cliente_130,2.201171875
TCP-stdDev,Cliente_130,6.270634577274375
Errores-TCP,Cliente_130,0
Errores-RMI,Cliente_130,0
TCP-mean,Cliente_95,2.736328125
TCP-stdDev,Cliente_95,5.1779664461382895
Errores-TCP,Cliente_95,0
Errores-RMI,Cliente_95,0
RMI,Cliente_12,356
Errores-TCP,Cliente_35,0
RMI,Cliente_202,209
TCP-stdDev,Cliente_157,12.231732087302362
Errores-TCP,Cliente_157,0
Errores-RMI,Cliente_157,0
TCP-mean,Cliente_106,2.1722772277227724
TCP-stdDev,Cliente_106,1.9222572751990545
Errores-TCP,Cliente_106,0
Errores-RMI,Cliente_106,0
TCP-stdDev,Cliente_231,12.411710019215388
Errores-TCP,Cliente_231,0
Errores-RMI,Cliente_231,0
TCP-stdDev,Cliente_33,1.8126071153053118
Errores-TCP,Cliente_33,0
Errores-RMI,Cliente_33,0
TCP-mean,Cliente_141,2.4732673267326732
TCP-stdDev,Cliente_141,1.8572251786415073
Errores-TCP,Cliente_141,0
Errores-RMI,Cliente_141,0
Errores-TCP,Cliente_144,0
Errores-RMI,Cliente_144,0
TCP-mean,Cliente_25,2.225742574257426
Errores-TCP,Cliente_112,0
Errores-RMI,Cliente_112,0
TCP-stdDev,Cliente_25,1.8229914195931334
Errores-TCP,Cliente_25,0
Errores-RMI,Cliente_25,0
TCP-mean,Cliente_223,2.576171875
TCP-stdDev,Cliente_223,6.808058944769719
Errores-TCP,Cliente_223,0
Errores-RMI,Cliente_223,0
TCP-stdDev,Cliente_47,1.9129204839623997
Errores-TCP,Cliente_47,0
Errores-RMI,Cliente_47,0
TCP-stdDev,Cliente_26,1.8697159310906604
Errores-TCP,Cliente_26,0
Errores-RMI,Cliente_26,0
Errores-RMI,Cliente_35,0
TCP-mean,Cliente_202,2.4624505928853755
TCP-stdDev,Cliente_202,2.0592923307984856
Errores-TCP,Cliente_202,0
Errores-RMI,Cliente_202,0
TCP-mean,Cliente_12,3.2534653465346532
TCP-stdDev,Cliente_12,2.0273166363073867
Errores-TCP,Cliente_12,0
Errores-RMI,Cliente_12,0
TCP-mean,Cliente_232,2.4734774066797645
TCP-stdDev,Cliente_232,12.77021429627828
Errores-TCP,Cliente_232,0
Errores-RMI,Cliente_232,0
TCP-mean,Cliente_96,2.4911591355599216
TCP-mean,Cliente_173,2.6600790513833994
TCP-stdDev,Cliente_173,2.3788983387282054
Errores-TCP,Cliente_173,0
Errores-RMI,Cliente_173,0
TCP-mean,Cliente_14,2.504950495049505
TCP-stdDev,Cliente_14,1.8305642822934869
Errores-TCP,Cliente_14,0
Errores-RMI,Cliente_14,0
TCP-stdDev,Cliente_13,5.2921712239333045
Errores-TCP,Cliente_13,0
Errores-RMI,Cliente_13,0
TCP-mean,Cliente_44,2.7490118577075098
TCP-stdDev,Cliente_44,2.282050819015831
Errores-TCP,Cliente_44,0
Errores-RMI,Cliente_44,0
TCP-stdDev,Cliente_11,1.9933071034110534
Errores-TCP,Cliente_11,0
Errores-RMI,Cliente_11,0
TCP-stdDev,Cliente_99,5.774306628064716
Errores-TCP,Cliente_99,0
Errores-RMI,Cliente_99,0
TCP-mean,Cliente_59,2.6719367588932808
TCP-mean,Cliente_57,3.227722772277228
TCP-stdDev,Cliente_57,2.1428268001455466
Errores-TCP,Cliente_57,0
Errores-RMI,Cliente_57,0
TCP-mean,Cliente_230,3.673828125
TCP-stdDev,Cliente_230,6.955007371164964
Errores-TCP,Cliente_230,0
Errores-RMI,Cliente_230,0
Errores-RMI,Cliente_101,0
TCP-stdDev,Cliente_37,1.8600523423732023
Errores-TCP,Cliente_37,0
Errores-RMI,Cliente_37,0
TCP-mean,Cliente_39,2.964426877470356
TCP-stdDev,Cliente_39,2.4060856981715353
Errores-TCP,Cliente_39,0
Errores-RMI,Cliente_39,0
TCP-stdDev,Cliente_59,2.3369947518787546
Errores-TCP,Cliente_59,0
Errores-RMI,Cliente_59,0
TCP-stdDev,Cliente_96,12.420846458704236
Errores-TCP,Cliente_96,0
Errores-RMI,Cliente_96,0
Errores-TCP,Cliente_58,0
Errores-RMI,Cliente_58,0
RMI,Cliente_211,405
RMI,Cliente_121,331
TCP-mean,Cliente_121,3.5234375
TCP-mean,Cliente_211,3.587890625
TCP-stdDev,Cliente_121,6.817045322835528
Errores-TCP,Cliente_121,0
Errores-RMI,Cliente_121,0
RMI,Cliente_131,439
TCP-mean,Cliente_131,3.564453125
TCP-stdDev,Cliente_131,6.04408818968401
Errores-TCP,Cliente_131,0
Errores-RMI,Cliente_131,0
RMI,Cliente_212,386
TCP-mean,Cliente_212,3.23046875
RMI,Cliente_183,804
TCP-mean,Cliente_183,3.0296442687747036
RMI,Cliente_41,196
TCP-mean,Cliente_41,3.272727272727273
RMI,Cliente_23,1
TCP-mean,Cliente_23,3.3671875
TCP-stdDev,Cliente_41,2.2721738456615515
Errores-TCP,Cliente_41,0
Errores-RMI,Cliente_41,0
RMI,Cliente_234,1
TCP-mean,Cliente_234,3.40234375
RMI,Cliente_69,185
TCP-mean,Cliente_69,3.41699604743083
TCP-stdDev,Cliente_69,2.4539287826544927
Errores-TCP,Cliente_69,0
Errores-RMI,Cliente_69,0
RMI,Cliente_108,221
TCP-mean,Cliente_108,2.507905138339921
TCP-stdDev,Cliente_108,2.122004226118622
Errores-TCP,Cliente_108,0
Errores-RMI,Cliente_108,0
RMI,Cliente_181,799
TCP-mean,Cliente_181,2.924901185770751
TCP-stdDev,Cliente_181,2.5964197929502975
Errores-TCP,Cliente_181,0
Errores-RMI,Cliente_181,0
RMI,Cliente_105,97
TCP-mean,Cliente_105,2.5893909626719056
RMI,Cliente_94,1
TCP-mean,Cliente_94,2.728515625
TCP-stdDev,Cliente_105,13.013758980854933
Errores-TCP,Cliente_105,0
Errores-RMI,Cliente_105,0
TCP-stdDev,Cliente_94,5.020517215300717
Errores-TCP,Cliente_94,0
Errores-RMI,Cliente_94,0
RMI,Cliente_160,346
TCP-mean,Cliente_160,3.712890625
TCP-stdDev,Cliente_160,6.7344721457429095
Errores-TCP,Cliente_160,0
Errores-RMI,Cliente_160,0
RMI,Cliente_236,130
RMI,Cliente_148,1
TCP-mean,Cliente_148,3.341796875
TCP-stdDev,Cliente_148,5.638037936307296
Errores-TCP,Cliente_148,0
Errores-RMI,Cliente_148,0
RMI,Cliente_119,126
TCP-mean,Cliente_119,2.642436149312377
TCP-stdDev,Cliente_119,12.710384611523049
Errores-TCP,Cliente_119,0
Errores-RMI,Cliente_119,0
RMI,Cliente_60,211
TCP-mean,Cliente_60,2.616600790513834
TCP-stdDev,Cliente_60,2.1197455629624513
Errores-TCP,Cliente_60,0
Errores-RMI,Cliente_60,0
RMI,Cliente_51,0
TCP-mean,Cliente_51,3.1171875
TCP-stdDev,Cliente_51,4.9853239202527
Errores-TCP,Cliente_51,0
Errores-RMI,Cliente_51,0
RMI,Cliente_132,455
TCP-mean,Cliente_132,3.267578125
TCP-stdDev,Cliente_132,5.958571458161888
Errores-TCP,Cliente_132,0
Errores-RMI,Cliente_132,0
RMI,Cliente_214,376
TCP-mean,Cliente_214,2.97265625
TCP-stdDev,Cliente_214,6.532314086090468
Errores-TCP,Cliente_214,0
Errores-RMI,Cliente_214,0
RMI,Cliente_38,200
TCP-mean,Cliente_38,2.7134387351778657
RMI,Cliente_191,801
TCP-mean,Cliente_191,3.6126482213438735
RMI,Cliente_123,356
TCP-mean,Cliente_123,3.533203125
TCP-stdDev,Cliente_191,2.6791830547162316
Errores-TCP,Cliente_191,0
Errores-RMI,Cliente_191,0
RMI,Cliente_3,349
TCP-mean,Cliente_3,2.9722772277227723
TCP-mean,Cliente_236,2.654223968565815
TCP-stdDev,Cliente_3,2.153335833137389
Errores-TCP,Cliente_3,0
Errores-RMI,Cliente_3,0
TCP-stdDev,Cliente_236,12.571769870575727
Errores-TCP,Cliente_236,0
Errores-RMI,Cliente_236,0
RMI,Cliente_224,185
TCP-mean,Cliente_224,3.1284584980237153
TCP-stdDev,Cliente_224,2.5485988546249065
Errores-TCP,Cliente_224,0
Errores-RMI,Cliente_224,0
RMI,Cliente_43,195
TCP-mean,Cliente_43,3.6541501976284585
TCP-stdDev,Cliente_43,2.2713529097614376
Errores-TCP,Cliente_43,0
Errores-RMI,Cliente_43,0
RMI,Cliente_20,364
TCP-mean,Cliente_20,3.110891089108911
TCP-stdDev,Cliente_20,2.023520165312313
Errores-TCP,Cliente_20,0
Errores-RMI,Cliente_20,0
RMI,Cliente_56,359
TCP-mean,Cliente_56,2.4574257425742574
TCP-stdDev,Cliente_56,1.8526591290483618
Errores-TCP,Cliente_56,0
Errores-RMI,Cliente_56,0
RMI,Cliente_32,366
TCP-mean,Cliente_32,2.8514851485148514
TCP-stdDev,Cliente_32,2.0994395226310663
Errores-TCP,Cliente_32,0
Errores-RMI,Cliente_32,0
RMI,Cliente_208,412
TCP-mean,Cliente_208,2.9037328094302555
TCP-stdDev,Cliente_208,17.151256084621885
Errores-TCP,Cliente_208,0
Errores-RMI,Cliente_208,0
RMI,Cliente_128,418
TCP-mean,Cliente_128,2.732809430255403
TCP-stdDev,Cliente_128,15.37454215029085
Errores-TCP,Cliente_128,0
Errores-RMI,Cliente_128,0
RMI,Cliente_86,793
TCP-mean,Cliente_86,2.067193675889328
TCP-stdDev,Cliente_86,2.2146277156694714
Errores-TCP,Cliente_86,0
Errores-RMI,Cliente_86,0
RMI,Cliente_100,101
TCP-mean,Cliente_100,2.774066797642436
TCP-stdDev,Cliente_100,12.92193712643981
Errores-TCP,Cliente_100,0
Errores-RMI,Cliente_100,0
RMI,Cliente_97,2
TCP-mean,Cliente_97,4.1237721021611
TCP-stdDev,Cliente_97,15.262548533448772
Errores-TCP,Cliente_97,0
Errores-RMI,Cliente_97,0
RMI,Cliente_78,507
TCP-mean,Cliente_78,4.1512770137524555
TCP-stdDev,Cliente_78,15.206202311639656
Errores-TCP,Cliente_78,0
Errores-RMI,Cliente_78,0
TCP-mean,Cliente_34,2.0770750988142295
TCP-stdDev,Cliente_34,1.83617259125443
Errores-TCP,Cliente_34,0
Errores-RMI,Cliente_34,0
RMI,Cliente_45,301
TCP-mean,Cliente_45,2.5599214145383105
TCP-stdDev,Cliente_45,12.440619065959405
Errores-TCP,Cliente_45,0
Errores-RMI,Cliente_45,0
TCP-mean,Cliente_149,2.9606299212598426
TCP-stdDev,Cliente_149,12.922178684935618
Errores-TCP,Cliente_149,0
Errores-RMI,Cliente_149,0
TCP-mean,Cliente_83,2.4637964774951078
TCP-stdDev,Cliente_83,6.697120950900155
RMI,Cliente_80,801
TCP-mean,Cliente_80,2.83399209486166
TCP-stdDev,Cliente_80,2.5085054271813663
Errores-TCP,Cliente_80,0
Errores-RMI,Cliente_80,0
RMI,Cliente_17,359
TCP-mean,Cliente_17,1.5881188118811882
TCP-stdDev,Cliente_17,1.2667325339693534
Errores-TCP,Cliente_17,0
Errores-RMI,Cliente_17,0
RMI,Cliente_18,0
RMI,Cliente_28,340
TCP-mean,Cliente_28,2.5801980198019803
TCP-stdDev,Cliente_28,1.9755946492673815
Errores-TCP,Cliente_28,0
Errores-RMI,Cliente_28,0
RMI,Cliente_200,443
TCP-mean,Cliente_200,3.3203125
TCP-stdDev,Cliente_200,5.9607224731859265
Errores-TCP,Cliente_200,0
Errores-RMI,Cliente_200,0
TCP-mean,Cliente_36,2.7015810276679844
TCP-stdDev,Cliente_36,2.2271850465501952
Errores-TCP,Cliente_36,0
Errores-RMI,Cliente_36,0
RMI,Cliente_142,894
TCP-mean,Cliente_142,2.877227722772277
TCP-stdDev,Cliente_142,1.871298653639399
Errores-TCP,Cliente_142,0
Errores-RMI,Cliente_142,0
TCP-mean,Cliente_21,2.443359375
TCP-stdDev,Cliente_21,5.112476585726297
Errores-TCP,Cliente_21,0
Errores-RMI,Cliente_21,0
RMI,Cliente_39,201
TCP-mean,Cliente_193,2.5513833992094863
TCP-stdDev,Cliente_193,2.591092994923359
Errores-TCP,Cliente_193,0
Errores-RMI,Cliente_193,0
RMI,Cliente_49,349
TCP-mean,Cliente_49,2.487128712871287
TCP-stdDev,Cliente_49,1.9120080868100555
Errores-TCP,Cliente_49,0
Errores-RMI,Cliente_49,0
TCP-mean,Cliente_18,2.900390625
TCP-stdDev,Cliente_18,5.772361396985822
Errores-TCP,Cliente_18,0
Errores-RMI,Cliente_18,0
Errores-TCP,Cliente_83,0
Errores-RMI,Cliente_83,0
TCP-stdDev,Cliente_123,6.669870973451453
Errores-TCP,Cliente_123,0
Errores-RMI,Cliente_123,0
TCP-stdDev,Cliente_38,2.3011634008115855
Errores-TCP,Cliente_38,0
Errores-RMI,Cliente_38,0
TCP-stdDev,Cliente_234,7.107862777012225
Errores-TCP,Cliente_234,0
Errores-RMI,Cliente_234,0
TCP-stdDev,Cliente_23,5.5288604919860065
RMI,Cliente_150,135
RMI,Cliente_63,119
RMI,Cliente_136,916
RMI,Cliente_7,335
RMI,Cliente_47,339
RMI,Cliente_125,2
RMI,Cliente_138,101
RMI,Cliente_179,899
TCP-mean,Cliente_138,2.072834645669291
TCP-mean,Cliente_179,1.4732673267326732
RMI,Cliente_157,280
TCP-mean,Cliente_7,2.281188118811881
RMI,Cliente_15,209
RMI,Cliente_5,0
RMI,Cliente_231,281
RMI,Cliente_106,331
TCP-mean,Cliente_157,2.029527559055118
TCP-mean,Cliente_231,3.3976377952755907
RMI,Cliente_33,334
RMI,Cliente_64,85
RMI,Cliente_141,337
TCP-stdDev,Cliente_179,1.051061800625649
RMI,Cliente_25,332
RMI,Cliente_4,0
RMI,Cliente_112,222
RMI,Cliente_144,799
RMI,Cliente_223,0
TCP-mean,Cliente_112,2.0711462450592886
TCP-mean,Cliente_125,3.662109375
RMI,Cliente_72,322
TCP-mean,Cliente_47,2.388118811881188
RMI,Cliente_227,106
TCP-mean,Cliente_136,1.4772277227722772
RMI,Cliente_107,197
RMI,Cliente_48,350
RMI,Cliente_42,189
TCP-stdDev,Cliente_125,7.215237906717776
Errores-TCP,Cliente_125,0
Errores-RMI,Cliente_125,0
TCP-mean,Cliente_48,3.0435643564356436
RMI,Cliente_127,364
RMI,Cliente_113,355
RMI,Cliente_193,794
RMI,Cliente_249,121
RMI,Cliente_103,362
TCP-mean,Cliente_127,3.462890625
RMI,Cliente_21,1
RMI,Cliente_36,213
RMI,Cliente_70,125
RMI,Cliente_116,0
RMI,Cliente_83,1
RMI,Cliente_203,431
RMI,Cliente_31,328
RMI,Cliente_9,2
RMI,Cliente_135,809
RMI,Cliente_235,0
RMI,Cliente_244,93
RMI,Cliente_40,205
RMI,Cliente_149,117
RMI,Cliente_101,0
RMI,Cliente_34,224
RMI,Cliente_189,792
TCP-mean,Cliente_244,2.8070866141732282
RMI,Cliente_24,361
TCP-mean,Cliente_24,2.801980198019802
TCP-stdDev,Cliente_24,1.9026807663446386
Errores-TCP,Cliente_24,0
Errores-RMI,Cliente_24,0
RMI,Cliente_145,202
TCP-mean,Cliente_145,3.033596837944664
TCP-stdDev,Cliente_145,2.4040598294442064
Errores-TCP,Cliente_145,0
Errores-RMI,Cliente_145,0
TCP-mean,Cliente_189,2.824110671936759
RMI,Cliente_153,132
RMI,Cliente_198,460
TCP-mean,Cliente_198,3.76953125
TCP-stdDev,Cliente_198,5.764046140106222
Errores-TCP,Cliente_198,0
Errores-RMI,Cliente_198,0
RMI,Cliente_146,334
TCP-mean,Cliente_146,2.4435643564356435
RMI,Cliente_110,203
TCP-mean,Cliente_110,2.0731225296442686
TCP-stdDev,Cliente_110,1.8190333544688848
Errores-TCP,Cliente_110,0
Errores-RMI,Cliente_110,0
TCP-mean,Cliente_40,2.857707509881423
TCP-stdDev,Cliente_40,2.1713891205558893
Errores-TCP,Cliente_40,0
Errores-RMI,Cliente_40,0
RMI,Cliente_117,356
TCP-mean,Cliente_117,2.2534653465346532
TCP-stdDev,Cliente_117,1.7070363616186641
Errores-TCP,Cliente_117,0
Errores-RMI,Cliente_117,0
TCP-mean,Cliente_235,2.46484375
TCP-stdDev,Cliente_235,7.2636411522105035
Errores-TCP,Cliente_235,0
Errores-RMI,Cliente_235,0
TCP-mean,Cliente_64,2.9783464566929134
TCP-stdDev,Cliente_64,13.131134622658939
Errores-TCP,Cliente_64,0
Errores-RMI,Cliente_64,0
TCP-mean,Cliente_135,3.015810276679842
Errores-TCP,Cliente_179,0
TCP-mean,Cliente_203,2.862475442043222
RMI,Cliente_158,93
TCP-mean,Cliente_9,2.173828125
TCP-stdDev,Cliente_203,15.334154469118722
Errores-TCP,Cliente_203,0
Errores-RMI,Cliente_203,0
TCP-mean,Cliente_31,1.9663366336633663
TCP-mean,Cliente_116,2.8605108055009825
TCP-stdDev,Cliente_31,1.5985313326085424
Errores-TCP,Cliente_31,0
Errores-RMI,Cliente_31,0
TCP-stdDev,Cliente_127,6.624896066678112
Errores-TCP,Cliente_127,0
Errores-RMI,Cliente_127,0
TCP-mean,Cliente_103,1.9841584158415841
RMI,Cliente_115,123
TCP-mean,Cliente_115,2.734251968503937
TCP-stdDev,Cliente_103,1.4252832043240269
Errores-TCP,Cliente_103,0
Errores-RMI,Cliente_103,0
TCP-mean,Cliente_113,1.9524752475247524
RMI,Cliente_175,104
TCP-mean,Cliente_42,2.6205533596837944
TCP-mean,Cliente_175,2.718503937007874
TCP-stdDev,Cliente_42,2.4740336257900997
Errores-TCP,Cliente_42,0
Errores-RMI,Cliente_42,0
TCP-stdDev,Cliente_175,12.983237683795226
Errores-TCP,Cliente_175,0
Errores-RMI,Cliente_175,0
RMI,Cliente_26,332
TCP-mean,Cliente_150,2.0098425196850394
TCP-mean,Cliente_26,2.598019801980198
TCP-mean,Cliente_227,2.6377952755905514
TCP-stdDev,Cliente_150,12.495428359862855
Errores-TCP,Cliente_150,0
Errores-RMI,Cliente_150,0
TCP-stdDev,Cliente_227,12.628345376580949
Errores-TCP,Cliente_227,0
Errores-RMI,Cliente_227,0
TCP-mean,Cliente_72,2.9603960396039604
TCP-stdDev,Cliente_112,1.8889311108291555
TCP-stdDev,Cliente_72,1.9413213428033815
Errores-TCP,Cliente_72,0
Errores-RMI,Cliente_72,0
TCP-mean,Cliente_4,3.37524557956778
TCP-mean,Cliente_144,1.9446640316205535
TCP-stdDev,Cliente_4,15.254831312663052
Errores-TCP,Cliente_4,0
Errores-RMI,Cliente_4,0
TCP-stdDev,Cliente_144,2.0919810159080563
TCP-mean,Cliente_33,2.4
TCP-stdDev,Cliente_136,0.9930332757547481
Errores-TCP,Cliente_136,0
Errores-RMI,Cliente_136,0
TCP-mean,Cliente_15,2.0255905511811023
TCP-stdDev,Cliente_15,13.093295402371602
Errores-TCP,Cliente_15,0
Errores-RMI,Cliente_15,0
TCP-mean,Cliente_5,2.693359375
TCP-stdDev,Cliente_5,4.75305358712687
Errores-TCP,Cliente_5,0
Errores-RMI,Cliente_5,0
TCP-mean,Cliente_107,1.948616600790514
TCP-stdDev,Cliente_107,1.736986641323279
Errores-TCP,Cliente_107,0
Errores-RMI,Cliente_107,0
RMI,Cliente_243,135
TCP-mean,Cliente_243,2.4086444007858545
TCP-stdDev,Cliente_243,12.46346345704369
Errores-TCP,Cliente_243,0
Errores-RMI,Cliente_243,0
RMI,Cliente_0,808
TCP-mean,Cliente_0,2.889328063241107
TCP-stdDev,Cliente_0,2.642687865269769
Errores-TCP,Cliente_0,0
Errores-RMI,Cliente_0,0
RMI,Cliente_16,357
TCP-mean,Cliente_16,3.0693069306930694
TCP-stdDev,Cliente_16,2.097888734756293
Errores-TCP,Cliente_16,0
Errores-RMI,Cliente_16,0
RMI,Cliente_95,0
RMI,Cliente_54,205
TCP-mean,Cliente_54,2.6541501976284585
TCP-stdDev,Cliente_54,2.1835154436952515
Errores-TCP,Cliente_54,0
Errores-RMI,Cliente_54,0
TCP-stdDev,Cliente_48,2.1018810925088918
Errores-TCP,Cliente_48,0
Errores-RMI,Cliente_48,0
TCP-stdDev,Cliente_113,1.4951137616510681
Errores-TCP,Cliente_113,0
Errores-RMI,Cliente_113,0
TCP-stdDev,Cliente_115,12.801107544337919
Errores-TCP,Cliente_115,0
Errores-RMI,Cliente_115,0
TCP-mean,Cliente_249,3.3208661417322833
TCP-stdDev,Cliente_249,12.807378134609264
Errores-TCP,Cliente_249,0
Errores-RMI,Cliente_249,0
TCP-stdDev,Cliente_116,19.894372162672866
Errores-TCP,Cliente_116,0
Errores-RMI,Cliente_116,0
TCP-mean,Cliente_70,2.844488188976378
TCP-stdDev,Cliente_70,12.757174495788746
Errores-TCP,Cliente_70,0
Errores-RMI,Cliente_70,0
TCP-stdDev,Cliente_9,4.711507127019865
Errores-TCP,Cliente_9,0
Errores-RMI,Cliente_9,0
TCP-mean,Cliente_158,2.6929133858267718
TCP-stdDev,Cliente_158,13.078811265195567
Errores-TCP,Cliente_158,0
Errores-RMI,Cliente_158,0
Errores-RMI,Cliente_179,0
TCP-stdDev,Cliente_135,2.6886797962957543
Errores-TCP,Cliente_135,0
Errores-RMI,Cliente_135,0
TCP-stdDev,Cliente_146,1.746646905981597
Errores-TCP,Cliente_146,0
Errores-RMI,Cliente_146,0
TCP-mean,Cliente_101,2.326171875
TCP-stdDev,Cliente_101,5.391785073884065
TCP-mean,Cliente_153,3.1181102362204722
TCP-stdDev,Cliente_189,2.6380260653277428
Errores-TCP,Cliente_189,0
Errores-RMI,Cliente_189,0
TCP-stdDev,Cliente_153,12.570189816360951
Errores-TCP,Cliente_153,0
Errores-RMI,Cliente_153,0
TCP-stdDev,Cliente_138,12.937334206637605
Errores-TCP,Cliente_138,0
Errores-RMI,Cliente_138,0
TCP-stdDev,Cliente_244,13.099640441674712
Errores-TCP,Cliente_244,0
Errores-RMI,Cliente_244,0
TCP-mean,Cliente_63,3.234251968503937
TCP-stdDev,Cliente_7,1.8615820415132291
Errores-TCP,Cliente_7,0
Errores-RMI,Cliente_7,0
RMI,Cliente_61,195
RMI,Cliente_6,361
RMI,Cliente_151,139
TCP-mean,Cliente_151,2.7845849802371543
TCP-mean,Cliente_6,2.873267326732673
TCP-stdDev,Cliente_151,2.513017399126382
Errores-TCP,Cliente_151,0
Errores-RMI,Cliente_151,0
RMI,Cliente_55,898
TCP-mean,Cliente_55,1.7643564356435644
TCP-stdDev,Cliente_55,1.3312381014884653
Errores-TCP,Cliente_55,0
Errores-RMI,Cliente_55,0
RMI,Cliente_29,367
TCP-mean,Cliente_29,2.221782178217822
TCP-stdDev,Cliente_29,1.7264169935800482
Errores-TCP,Cliente_29,0
Errores-RMI,Cliente_29,0
RMI,Cliente_19,365
TCP-mean,Cliente_19,2.0554455445544555
TCP-stdDev,Cliente_19,1.587355684406225
Errores-TCP,Cliente_19,0
Errores-RMI,Cliente_19,0
RMI,Cliente_68,282
TCP-mean,Cliente_68,3.108267716535433
TCP-stdDev,Cliente_68,12.394201501406236
Errores-TCP,Cliente_68,0
Errores-RMI,Cliente_68,0
RMI,Cliente_225,1
TCP-mean,Cliente_225,2.31640625
TCP-stdDev,Cliente_225,6.772927235321589
Errores-TCP,Cliente_225,0
Errores-RMI,Cliente_225,0
RMI,Cliente_53,1
RMI,Cliente_184,805
TCP-mean,Cliente_184,2.600790513833992
RMI,Cliente_156,0
TCP-mean,Cliente_156,2.76171875
RMI,Cliente_22,0
TCP-mean,Cliente_22,2.787109375
RMI,Cliente_52,1
TCP-mean,Cliente_52,2.762278978388998
RMI,Cliente_66,0
TCP-mean,Cliente_66,3.22265625
TCP-stdDev,Cliente_52,15.310296479928565
Errores-TCP,Cliente_52,0
Errores-RMI,Cliente_52,0
TCP-stdDev,Cliente_66,5.5135871213154815
Errores-TCP,Cliente_66,0
Errores-RMI,Cliente_66,0
RMI,Cliente_37,201
RMI,Cliente_194,799
TCP-mean,Cliente_194,2.6600790513833994
RMI,Cliente_147,198
TCP-mean,Cliente_147,2.2351778656126484
RMI,Cliente_237,1
TCP-mean,Cliente_237,2.279843444227006
TCP-stdDev,Cliente_147,1.8718920666201142
Errores-TCP,Cliente_147,0
Errores-RMI,Cliente_147,0
TCP-stdDev,Cliente_237,7.479781277539803
Errores-TCP,Cliente_237,0
Errores-RMI,Cliente_237,0
RMI,Cliente_27,204
TCP-mean,Cliente_27,2.780632411067194
RMI,Cliente_84,0
TCP-mean,Cliente_84,2.384765625
RMI,Cliente_172,495
TCP-mean,Cliente_172,3.180746561886051
TCP-stdDev,Cliente_84,5.733536412094926
Errores-TCP,Cliente_84,0
Errores-RMI,Cliente_84,0
TCP-stdDev,Cliente_172,15.247877968647673
Errores-TCP,Cliente_172,0
Errores-RMI,Cliente_172,0
RMI,Cliente_30,367
RMI,Cliente_216,363
TCP-mean,Cliente_216,3.748046875
RMI,Cliente_58,366
TCP-mean,Cliente_58,3.3465346534653464
RMI,Cliente_167,426
TCP-mean,Cliente_167,3.513671875
TCP-stdDev,Cliente_58,1.9682411284921948
250, Clientes,Prueba 4
RMI,Cliente_204,283
RMI,Cliente_188,233
RMI,Cliente_172,735
RMI,Cliente_171,735
TCP-mean,Cliente_171,1.78298800436205
RMI,Cliente_41,544
TCP-mean,Cliente_41,2.001088139281828
TCP-stdDev,Cliente_171,2.4605534865254164
Errores-TCP,Cliente_171,0
Errores-RMI,Cliente_171,0
RMI,Cliente_239,735
RMI,Cliente_102,299
TCP-mean,Cliente_239,1.612868047982552
TCP-mean,Cliente_102,3.581976112920738
TCP-stdDev,Cliente_41,3.046073287381847
Errores-TCP,Cliente_41,0
Errores-RMI,Cliente_41,0
TCP-stdDev,Cliente_239,2.400374415776607
Errores-TCP,Cliente_239,0
Errores-RMI,Cliente_239,0
RMI,Cliente_6,702
RMI,Cliente_48,718
RMI,Cliente_58,750
RMI,Cliente_13,549
RMI,Cliente_192,551
TCP-mean,Cliente_13,1.70620239390642
RMI,Cliente_95,735
TCP-mean,Cliente_172,1.7851690294438387
TCP-stdDev,Cliente_13,2.926126104361053
Errores-TCP,Cliente_13,0
Errores-RMI,Cliente_13,0
TCP-mean,Cliente_95,2.1123227917121046
RMI,Cliente_138,528
TCP-mean,Cliente_138,2.9140369967355824
TCP-stdDev,Cliente_138,2.949374977173319
Errores-TCP,Cliente_138,0
Errores-RMI,Cliente_138,0
RMI,Cliente_221,533
RMI,Cliente_55,283
TCP-mean,Cliente_221,2.723913043478261
RMI,Cliente_89,750
RMI,Cliente_234,584
RMI,Cliente_75,750
TCP-mean,Cliente_234,3.037037037037037
TCP-mean,Cliente_75,2.5976008724100326
RMI,Cliente_79,662
RMI,Cliente_244,663
RMI,Cliente_66,814
TCP-mean,Cliente_66,2.9160305343511452
RMI,Cliente_240,637
RMI,Cliente_215,735
