100,Clientes,Prueba 1
Errores-TCP,Cliente_63,0
Errores-RMI,Cliente_63,0
TCP-mean,Cliente_37,1.188622754491018
RMI,Cliente_12,0
TCP-stdDev,Cliente_37,9.402050478114681
Errores-TCP,Cliente_37,0
Errores-RMI,Cliente_37,0
RMI,Cliente_57,0
RMI,Cliente_18,110
RMI,Cliente_13,0
TCP-mean,Cliente_18,0.7327327327327328
TCP-mean,Cliente_13,1.147147147147147
RMI,Cliente_4,157
RMI,Cliente_35,0
TCP-mean,Cliente_4,0.6036036036036037
TCP-mean,Cliente_35,1.045045045045045
TCP-stdDev,Cliente_4,0.8412697318867556
Errores-TCP,Cliente_4,0
Errores-RMI,Cliente_4,0
TCP-stdDev,Cliente_18,1.231729189568904
Errores-TCP,Cliente_18,0
Errores-RMI,Cliente_18,0
TCP-stdDev,Cliente_13,7.726517225620316
Errores-TCP,Cliente_13,0
Errores-RMI,Cliente_13,0
TCP-mean,Cliente_57,0.7237237237237237
TCP-mean,Cliente_12,1.278443113772455
TCP-stdDev,Cliente_57,2.6602301728083906
Errores-TCP,Cliente_57,0
Errores-RMI,Cliente_57,0
TCP-mean,Cliente_71,0.6726726726726727
Errores-TCP,Cliente_68,0
Errores-RMI,Cliente_68,0
TCP-stdDev,Cliente_71,1.8317530628464074
Errores-TCP,Cliente_71,0
Errores-RMI,Cliente_71,0
TCP-mean,Cliente_88,1.0449101796407185
TCP-stdDev,Cliente_82,7.7317886242515295
TCP-mean,Cliente_17,1.1976047904191616
TCP-mean,Cliente_21,0.6786786786786787
RMI,Cliente_69,172
TCP-mean,Cliente_69,0.6366366366366366
TCP-mean,Cliente_94,0.6336336336336337
TCP-stdDev,Cliente_69,1.1560430505105526
Errores-TCP,Cliente_69,0
Errores-RMI,Cliente_69,0
TCP-stdDev,Cliente_94,1.359322503152757
Errores-TCP,Cliente_94,0
Errores-RMI,Cliente_94,0
RMI,Cliente_16,0
TCP-mean,Cliente_81,1.1411411411411412
TCP-mean,Cliente_72,1.2372372372372373
RMI,Cliente_24,157
TCP-stdDev,Cliente_72,10.289248923910462
Errores-TCP,Cliente_72,0
Errores-RMI,Cliente_72,0
TCP-mean,Cliente_28,1.1081081081081081
TCP-mean,Cliente_24,0.6666666666666666
TCP-stdDev,Cliente_81,7.7281837402473075
Errores-TCP,Cliente_81,0
Errores-RMI,Cliente_81,0
TCP-mean,Cliente_16,1.155688622754491
TCP-stdDev,Cliente_16,7.726985180191669
Errores-TCP,Cliente_16,0
Errores-RMI,Cliente_16,0
TCP-stdDev,Cliente_21,1.349695348361712
Errores-TCP,Cliente_21,0
Errores-RMI,Cliente_21,0
TCP-stdDev,Cliente_17,7.719436175121491
Errores-TCP,Cliente_17,0
Errores-RMI,Cliente_17,0
Errores-TCP,Cliente_82,0
Errores-RMI,Cliente_82,0
TCP-stdDev,Cliente_88,7.71814999615779
Errores-TCP,Cliente_88,0
Errores-RMI,Cliente_88,0
TCP-stdDev,Cliente_12,11.08852576153069
Errores-TCP,Cliente_12,0
Errores-RMI,Cliente_12,0
TCP-stdDev,Cliente_35,6.859447863929773
Errores-TCP,Cliente_35,0
Errores-RMI,Cliente_35,0
TCP-stdDev,Cliente_24,1.8599622199011034
Errores-TCP,Cliente_24,0
Errores-RMI,Cliente_24,0
TCP-stdDev,Cliente_28,8.543144013415628
Errores-TCP,Cliente_28,0
Errores-RMI,Cliente_28,0
RMI,Cliente_23,141
RMI,Cliente_1,31
TCP-mean,Cliente_23,0.6726726726726727
RMI,Cliente_44,0
RMI,Cliente_86,0
TCP-mean,Cliente_44,1.1347305389221556
TCP-mean,Cliente_86,1.3003003003003002
TCP-stdDev,Cliente_44,7.725247728862862
TCP-stdDev,Cliente_86,11.104468430728115
Errores-TCP,Cliente_86,0
Errores-RMI,Cliente_86,0
RMI,Cliente_56,0
RMI,Cliente_84,0
RMI,Cliente_51,32
TCP-mean,Cliente_84,1.152694610778443
TCP-mean,Cliente_51,1.125748502994012
RMI,Cliente_87,125
TCP-stdDev,Cliente_51,8.531856219342176
Errores-TCP,Cliente_51,0
Errores-RMI,Cliente_51,0
RMI,Cliente_61,0
TCP-mean,Cliente_61,1.0598802395209581
RMI,Cliente_15,156
TCP-stdDev,Cliente_61,6.861941031238657
Errores-TCP,Cliente_61,0
Errores-RMI,Cliente_61,0
RMI,Cliente_89,157
TCP-mean,Cliente_89,0.5658682634730539
RMI,Cliente_93,16
TCP-stdDev,Cliente_89,1.1107138803323082
TCP-mean,Cliente_93,1.1437125748502994
RMI,Cliente_32,172
TCP-mean,Cliente_32,0.6876876876876877
TCP-stdDev,Cliente_93,9.40204809456311
Errores-TCP,Cliente_93,0
Errores-RMI,Cliente_93,0
TCP-stdDev,Cliente_32,1.5858983675477893
Errores-TCP,Cliente_32,0
Errores-RMI,Cliente_32,0
RMI,Cliente_65,125
TCP-mean,Cliente_65,0.7627627627627628
RMI,Cliente_27,0
TCP-stdDev,Cliente_65,2.672436470987896
Errores-TCP,Cliente_65,0
Errores-RMI,Cliente_65,0
RMI,Cliente_43,0
TCP-mean,Cliente_43,1.2455089820359282
RMI,Cliente_58,172
TCP-mean,Cliente_58,0.6186186186186187
RMI,Cliente_77,0
TCP-stdDev,Cliente_58,1.1657841766125272
Errores-TCP,Cliente_58,0
Errores-RMI,Cliente_58,0
RMI,Cliente_9,16
TCP-mean,Cliente_9,1.1796407185628743
RMI,Cliente_39,0
TCP-stdDev,Cliente_9,9.402704025156181
Errores-TCP,Cliente_9,0
Errores-RMI,Cliente_9,0
RMI,Cliente_31,0
TCP-mean,Cliente_31,1.062874251497006
RMI,Cliente_80,141
TCP-stdDev,Cliente_31,6.852963789249306
Errores-TCP,Cliente_31,0
Errores-RMI,Cliente_31,0
RMI,Cliente_55,110
TCP-mean,Cliente_55,0.7957957957957958
RMI,Cliente_79,0
TCP-stdDev,Cliente_55,1.906299115737362
Errores-TCP,Cliente_55,0
Errores-RMI,Cliente_55,0
RMI,Cliente_38,0
TCP-mean,Cliente_38,1.2455089820359282
RMI,Cliente_85,0
TCP-stdDev,Cliente_38,8.534513983382631
Errores-TCP,Cliente_38,0
Errores-RMI,Cliente_38,0
RMI,Cliente_95,0
TCP-mean,Cliente_95,1.0389221556886228
RMI,Cliente_53,0
TCP-stdDev,Cliente_95,6.847459866452888
Errores-TCP,Cliente_95,0
Errores-RMI,Cliente_95,0
RMI,Cliente_49,15
RMI,Cliente_97,0
RMI,Cliente_29,0
TCP-mean,Cliente_97,1.2335329341317365
TCP-mean,Cliente_49,1.2455089820359282
TCP-mean,Cliente_53,1.0179640718562875
TCP-stdDev,Cliente_49,10.274651714521003
Errores-TCP,Cliente_49,0
Errores-RMI,Cliente_49,0
TCP-stdDev,Cliente_53,6.0392657818925235
Errores-TCP,Cliente_53,0
Errores-RMI,Cliente_53,0
TCP-mean,Cliente_85,1.1711711711711712
TCP-mean,Cliente_79,1.2934131736526946
TCP-stdDev,Cliente_85,7.737286043895114
Errores-TCP,Cliente_85,0
Errores-RMI,Cliente_85,0
TCP-stdDev,Cliente_79,9.403663050609932
Errores-TCP,Cliente_79,0
Errores-RMI,Cliente_79,0
TCP-mean,Cliente_80,0.6906906906906907
TCP-mean,Cliente_39,1.062874251497006
TCP-stdDev,Cliente_80,1.8657181801523932
Errores-TCP,Cliente_80,0
Errores-RMI,Cliente_80,0
TCP-stdDev,Cliente_39,7.717636626064414
Errores-TCP,Cliente_39,0
Errores-RMI,Cliente_39,0
TCP-mean,Cliente_77,1.0990990990990992
TCP-stdDev,Cliente_43,8.534513983382631
Errores-TCP,Cliente_43,0
Errores-RMI,Cliente_43,0
TCP-stdDev,Cliente_77,6.86588155437506
Errores-TCP,Cliente_77,0
Errores-RMI,Cliente_77,0
TCP-mean,Cliente_27,1.1407185628742516
Errores-TCP,Cliente_89,0
Errores-RMI,Cliente_89,0
TCP-mean,Cliente_15,0.7747747747747747
TCP-mean,Cliente_87,0.8108108108108109
TCP-stdDev,Cliente_84,7.717933966750492
Errores-TCP,Cliente_84,0
Errores-RMI,Cliente_84,0
TCP-stdDev,Cliente_87,2.711936179389974
Errores-TCP,Cliente_87,0
Errores-RMI,Cliente_87,0
TCP-mean,Cliente_56,1.018018018018018
Errores-TCP,Cliente_44,0
Errores-RMI,Cliente_44,0
TCP-stdDev,Cliente_23,1.862641510694237
Errores-TCP,Cliente_23,0
Errores-RMI,Cliente_23,0
TCP-mean,Cliente_1,1.1736526946107784
TCP-stdDev,Cliente_15,1.6294107228160586
Errores-TCP,Cliente_15,0
Errores-RMI,Cliente_15,0
TCP-stdDev,Cliente_27,8.532499726309732
Errores-TCP,Cliente_27,0
Errores-RMI,Cliente_27,0
TCP-mean,Cliente_29,1.0149700598802396
TCP-stdDev,Cliente_1,9.403771721281066
Errores-TCP,Cliente_1,0
Errores-RMI,Cliente_1,0
TCP-stdDev,Cliente_29,6.851051134374188
Errores-TCP,Cliente_29,0
Errores-RMI,Cliente_29,0
TCP-stdDev,Cliente_97,9.406932153912667
Errores-TCP,Cliente_97,0
Errores-RMI,Cliente_97,0
TCP-stdDev,Cliente_56,7.7253709964445845
Errores-TCP,Cliente_56,0
Errores-RMI,Cliente_56,0
RMI,Cliente_7,16
RMI,Cliente_76,0
RMI,Cliente_41,0
TCP-mean,Cliente_76,1.2432432432432432
TCP-mean,Cliente_41,1.1796407185628743
TCP-mean,Cliente_7,1.2005988023952097
TCP-stdDev,Cliente_76,8.548272624147447
Errores-TCP,Cliente_76,0
Errores-RMI,Cliente_76,0
TCP-stdDev,Cliente_7,9.40148412927733
TCP-stdDev,Cliente_41,10.273974671933951
Errores-TCP,Cliente_7,0
Errores-TCP,Cliente_41,0
Errores-RMI,Cliente_41,0
Errores-RMI,Cliente_7,0
100,Clientes,Prueba 3
RMI,Cliente_74,531
RMI,Cliente_70,531
RMI,Cliente_98,547
RMI,Cliente_37,125
TCP-mean,Cliente_74,0.6929046563192904
TCP-mean,Cliente_98,0.5787139689578714
TCP-mean,Cliente_37,0.7505518763796909
RMI,Cliente_76,125
RMI,Cliente_86,94
TCP-mean,Cliente_70,0.5625692137320044
RMI,Cliente_64,78
TCP-stdDev,Cliente_70,1.0835602485364326
RMI,Cliente_23,94
TCP-mean,Cliente_23,0.82560706401766
TCP-stdDev,Cliente_23,2.341309117616203
Errores-TCP,Cliente_23,0
Errores-RMI,Cliente_23,0
Errores-TCP,Cliente_70,0
Errores-RMI,Cliente_70,0
TCP-stdDev,Cliente_74,1.4986818264974198
RMI,Cliente_51,531
RMI,Cliente_18,0
TCP-mean,Cliente_18,0.6766004415011038
TCP-mean,Cliente_51,0.7984496124031008
TCP-stdDev,Cliente_51,1.2572350216770487
Errores-TCP,Cliente_51,0
Errores-RMI,Cliente_51,0
RMI,Cliente_36,125
RMI,Cliente_38,531
RMI,Cliente_48,531
TCP-mean,Cliente_48,0.7073170731707317
RMI,Cliente_80,94
TCP-stdDev,Cliente_48,1.264705826866921
RMI,Cliente_68,94
Errores-TCP,Cliente_48,0
TCP-mean,Cliente_68,0.7902869757174393
TCP-mean,Cliente_80,0.8057395143487859
TCP-stdDev,Cliente_68,2.3327390899057647
Errores-TCP,Cliente_68,0
Errores-RMI,Cliente_68,0
TCP-mean,Cliente_38,0.6906873614190687
TCP-stdDev,Cliente_80,1.9308721549407741
Errores-TCP,Cliente_80,0
Errores-RMI,Cliente_80,0
RMI,Cliente_8,531
TCP-mean,Cliente_36,0.7615894039735099
TCP-stdDev,Cliente_38,1.197142650362512
Errores-TCP,Cliente_38,0
Errores-RMI,Cliente_38,0
TCP-mean,Cliente_8,0.7028824833702882
RMI,Cliente_47,63
TCP-stdDev,Cliente_36,1.8982108781199059
Errores-TCP,Cliente_36,0
TCP-stdDev,Cliente_8,1.2468908141357422
Errores-TCP,Cliente_8,0
Errores-RMI,Cliente_8,0
RMI,Cliente_43,94
TCP-stdDev,Cliente_18,1.8486448498157781
Errores-TCP,Cliente_18,0
Errores-RMI,Cliente_18,0
TCP-mean,Cliente_43,0.7717750826901875
Errores-TCP,Cliente_74,0
Errores-RMI,Cliente_74,0
RMI,Cliente_96,62
TCP-stdDev,Cliente_43,2.789126279815815
Errores-TCP,Cliente_43,0
Errores-RMI,Cliente_43,0
TCP-mean,Cliente_96,0.7682119205298014
RMI,Cliente_67,94
RMI,Cliente_59,79
TCP-stdDev,Cliente_96,3.291792674254762
Errores-TCP,Cliente_96,0
Errores-RMI,Cliente_96,0
RMI,Cliente_52,47
RMI,Cliente_65,547
TCP-mean,Cliente_52,0.7505518763796909
RMI,Cliente_6,94
RMI,Cliente_11,0
TCP-mean,Cliente_6,0.7563395810363837
RMI,Cliente_10,110
RMI,Cliente_56,531
TCP-mean,Cliente_10,0.804851157662624
RMI,Cliente_62,94
TCP-stdDev,Cliente_6,2.321737327919697
Errores-TCP,Cliente_6,0
Errores-RMI,Cliente_6,0
TCP-mean,Cliente_62,0.7092511013215859
TCP-stdDev,Cliente_10,1.9219783354808533
Errores-TCP,Cliente_10,0
Errores-RMI,Cliente_10,0
RMI,Cliente_72,47
RMI,Cliente_88,547
TCP-mean,Cliente_72,0.7571743929359823
TCP-mean,Cliente_88,0.6929046563192904
TCP-stdDev,Cliente_72,3.7696619739497303
Errores-TCP,Cliente_72,0
Errores-RMI,Cliente_72,0
RMI,Cliente_79,79
RMI,Cliente_40,0
TCP-mean,Cliente_79,0.8509933774834437
TCP-mean,Cliente_40,0.7582781456953642
TCP-stdDev,Cliente_79,2.81608516522364
Errores-TCP,Cliente_79,0
Errores-RMI,Cliente_79,0
TCP-stdDev,Cliente_40,3.2912458160965343
Errores-TCP,Cliente_40,0
Errores-RMI,Cliente_40,0
RMI,Cliente_22,531
RMI,Cliente_77,63
TCP-mean,Cliente_22,0.5581395348837209
RMI,Cliente_75,62
RMI,Cliente_12,516
TCP-stdDev,Cliente_22,1.0506010906268606
Errores-TCP,Cliente_22,0
RMI,Cliente_50,78
RMI,Cliente_99,62
TCP-mean,Cliente_50,0.8180815876515987
RMI,Cliente_1,47
TCP-mean,Cliente_1,0.8134657836644592
TCP-stdDev,Cliente_50,3.2992905358046265
Errores-TCP,Cliente_50,0
Errores-RMI,Cliente_50,0
TCP-mean,Cliente_64,0.7615894039735099
TCP-mean,Cliente_86,0.7527593818984547
TCP-stdDev,Cliente_64,3.2829251398402994
Errores-TCP,Cliente_64,0
Errores-RMI,Cliente_64,0
TCP-mean,Cliente_76,0.8432671081677704
TCP-stdDev,Cliente_98,1.4188747095736929
Errores-TCP,Cliente_98,0
Errores-RMI,Cliente_98,0
TCP-stdDev,Cliente_37,2.316469664006482
Errores-TCP,Cliente_37,0
Errores-RMI,Cliente_37,0
RMI,Cliente_63,94
TCP-stdDev,Cliente_76,1.9782883121761017
Errores-TCP,Cliente_76,0
Errores-RMI,Cliente_76,0
TCP-stdDev,Cliente_86,2.2937235845891
Errores-TCP,Cliente_86,0
Errores-RMI,Cliente_86,0
TCP-mean,Cliente_75,0.8156732891832229
RMI,Cliente_29,531
TCP-stdDev,Cliente_1,3.2978479365528903
Errores-TCP,Cliente_1,0
Errores-RMI,Cliente_1,0
TCP-mean,Cliente_29,0.7394678492239468
RMI,Cliente_87,47
TCP-stdDev,Cliente_75,3.793542997784728
TCP-stdDev,Cliente_29,1.25813316132556
Errores-TCP,Cliente_29,0
Errores-RMI,Cliente_29,0
TCP-mean,Cliente_99,0.717439293598234
RMI,Cliente_90,531
Errores-RMI,Cliente_22,0
TCP-mean,Cliente_90,0.6651884700665188
RMI,Cliente_82,531
RMI,Cliente_7,0
TCP-mean,Cliente_82,0.6574279379157428
TCP-stdDev,Cliente_90,1.159596476740624
Errores-TCP,Cliente_90,0
Errores-RMI,Cliente_90,0
TCP-mean,Cliente_12,0.592469545957918
TCP-mean,Cliente_77,0.9162072767364939
RMI,Cliente_30,0
TCP-stdDev,Cliente_12,0.9598984770702892
Errores-TCP,Cliente_12,0
Errores-RMI,Cliente_12,0
TCP-mean,Cliente_30,0.6615214994487321
TCP-stdDev,Cliente_77,3.3207163971548606
Errores-TCP,Cliente_77,0
TCP-stdDev,Cliente_30,1.849069941228056
Errores-TCP,Cliente_30,0
Errores-RMI,Cliente_30,0
RMI,Cliente_89,79
RMI,Cliente_55,0
TCP-mean,Cliente_89,0.7938257993384785
TCP-mean,Cliente_55,0.6931567328918322
TCP-stdDev,Cliente_89,2.794001573002516
Errores-TCP,Cliente_89,0
Errores-RMI,Cliente_89,0
TCP-stdDev,Cliente_55,1.861275397591046
TCP-stdDev,Cliente_88,1.442902420282548
Errores-TCP,Cliente_88,0
Errores-RMI,Cliente_88,0
TCP-stdDev,Cliente_62,1.8758969340003988
Errores-TCP,Cliente_62,0
Errores-RMI,Cliente_62,0
RMI,Cliente_26,0
TCP-mean,Cliente_56,0.6906873614190687
TCP-mean,Cliente_26,0.6445916114790287
TCP-stdDev,Cliente_56,1.1841065816529683
Errores-TCP,Cliente_56,0
Errores-RMI,Cliente_56,0
TCP-stdDev,Cliente_52,3.2588180125499915
Errores-TCP,Cliente_52,0
Errores-RMI,Cliente_52,0
RMI,Cliente_44,47
TCP-mean,Cliente_11,0.6887417218543046
TCP-mean,Cliente_44,0.7770419426048565
TCP-stdDev,Cliente_11,1.850429568158123
Errores-TCP,Cliente_11,0
Errores-RMI,Cliente_11,0
TCP-mean,Cliente_65,0.8205980066445183
TCP-stdDev,Cliente_65,1.5746246637712693
Errores-TCP,Cliente_65,0
Errores-RMI,Cliente_65,0
TCP-mean,Cliente_59,0.7767955801104972
TCP-mean,Cliente_67,0.82560706401766
TCP-stdDev,Cliente_59,2.81999817937767
Errores-TCP,Cliente_59,0
Errores-RMI,Cliente_59,0
TCP-mean,Cliente_47,0.8621830209481808
TCP-stdDev,Cliente_47,3.3140928701456094
Errores-TCP,Cliente_47,0
Errores-RMI,Cliente_47,0
Errores-RMI,Cliente_36,0
Errores-RMI,Cliente_48,0
TCP-stdDev,Cliente_67,2.3642961224542476
Errores-TCP,Cliente_67,0
Errores-RMI,Cliente_67,0
RMI,Cliente_45,94
TCP-mean,Cliente_45,0.7973568281938326
TCP-stdDev,Cliente_45,1.9454888677007738
Errores-TCP,Cliente_45,0
Errores-RMI,Cliente_45,0
RMI,Cliente_49,63
TCP-mean,Cliente_49,0.8006607929515418
RMI,Cliente_25,531
TCP-mean,Cliente_25,0.6674057649667405
TCP-stdDev,Cliente_49,2.798859035063053
Errores-TCP,Cliente_49,0
Errores-RMI,Cliente_49,0
TCP-stdDev,Cliente_25,1.2706047800929847
Errores-TCP,Cliente_25,0
Errores-RMI,Cliente_25,0
RMI,Cliente_35,531
RMI,Cliente_41,94
TCP-mean,Cliente_35,0.606430155210643
TCP-mean,Cliente_41,0.6103752759381899
TCP-stdDev,Cliente_35,1.1806283348612918
Errores-TCP,Cliente_35,0
Errores-RMI,Cliente_35,0
RMI,Cliente_2,0
TCP-mean,Cliente_2,0.6538037486218302
RMI,Cliente_21,0
TCP-stdDev,Cliente_2,1.817862605097399
Errores-TCP,Cliente_2,0
Errores-RMI,Cliente_2,0
TCP-stdDev,Cliente_44,3.780244113087507
Errores-TCP,Cliente_44,0
Errores-RMI,Cliente_44,0
TCP-stdDev,Cliente_26,1.4054288068885192
Errores-TCP,Cliente_26,0
Errores-RMI,Cliente_26,0
Errores-TCP,Cliente_55,0
Errores-RMI,Cliente_55,0
Errores-RMI,Cliente_77,0
TCP-stdDev,Cliente_82,1.1375203674090735
Errores-TCP,Cliente_82,0
Errores-RMI,Cliente_82,0
TCP-mean,Cliente_7,0.7516556291390728
TCP-stdDev,Cliente_99,3.2513648788213914
Errores-TCP,Cliente_99,0
Errores-RMI,Cliente_99,0
TCP-stdDev,Cliente_7,1.882627243604619
Errores-TCP,Cliente_7,0
Errores-RMI,Cliente_7,0
TCP-mean,Cliente_87,0.8399558498896247
Errores-TCP,Cliente_75,0
Errores-RMI,Cliente_75,0
TCP-stdDev,Cliente_87,3.8045217662691604
Errores-TCP,Cliente_87,0
Errores-RMI,Cliente_87,0
TCP-mean,Cliente_63,0.8156732891832229
RMI,Cliente_83,125
TCP-stdDev,Cliente_63,2.351134581049075
Errores-TCP,Cliente_63,0
Errores-RMI,Cliente_63,0
RMI,Cliente_28,94
TCP-mean,Cliente_28,0.6879823594266814
TCP-mean,Cliente_21,0.6063947078280044
TCP-stdDev,Cliente_28,2.3015978840743485
Errores-TCP,Cliente_28,0
Errores-RMI,Cliente_28,0
TCP-stdDev,Cliente_21,1.403446266530019
Errores-TCP,Cliente_21,0
Errores-RMI,Cliente_21,0
TCP-stdDev,Cliente_41,1.8292033973511779
Errores-TCP,Cliente_41,0
Errores-RMI,Cliente_41,0
RMI,Cliente_14,62
TCP-mean,Cliente_14,0.7089305402425579
RMI,Cliente_46,531
TCP-mean,Cliente_46,0.5382059800664452
RMI,Cliente_94,515
TCP-mean,Cliente_94,0.5964523281596452
TCP-stdDev,Cliente_14,1.9025769278821496
Errores-TCP,Cliente_14,0
Errores-RMI,Cliente_14,0
TCP-stdDev,Cliente_94,1.1814853327096746
Errores-TCP,Cliente_94,0
Errores-RMI,Cliente_94,0
TCP-stdDev,Cliente_46,1.342891499278561
Errores-TCP,Cliente_46,0
Errores-RMI,Cliente_46,0
RMI,Cliente_42,125
TCP-mean,Cliente_42,0.7309812568908489
TCP-mean,Cliente_83,0.7803532008830022
TCP-stdDev,Cliente_42,1.9023456265305094
Errores-TCP,Cliente_42,0
Errores-RMI,Cliente_42,0
RMI,Cliente_97,63
TCP-mean,Cliente_97,0.7792494481236203
TCP-stdDev,Cliente_97,2.7891008879893175
Errores-TCP,Cliente_97,0
Errores-RMI,Cliente_97,0
RMI,Cliente_9,0
TCP-mean,Cliente_9,0.7593818984547461
TCP-stdDev,Cliente_9,1.9025790715419153
Errores-TCP,Cliente_9,0
Errores-RMI,Cliente_9,0
RMI,Cliente_0,531
TCP-mean,Cliente_0,0.7862679955703211
TCP-stdDev,Cliente_0,1.5614932098659375
Errores-TCP,Cliente_0,0
Errores-RMI,Cliente_0,0
TCP-stdDev,Cliente_83,1.9312951558480085
Errores-TCP,Cliente_83,0
Errores-RMI,Cliente_83,0
RMI,Cliente_71,125
TCP-mean,Cliente_71,0.7461368653421634
TCP-stdDev,Cliente_71,2.3140828760930003
Errores-TCP,Cliente_71,0
Errores-RMI,Cliente_71,0
RMI,Cliente_3,63
TCP-mean,Cliente_3,0.7251655629139073
TCP-stdDev,Cliente_3,3.256944732452295
Errores-TCP,Cliente_3,0
Errores-RMI,Cliente_3,0
RMI,Cliente_95,94
TCP-mean,Cliente_95,0.760485651214128
RMI,Cliente_85,0
TCP-stdDev,Cliente_95,2.3343640233010143
Errores-TCP,Cliente_95,0
Errores-RMI,Cliente_95,0
TCP-mean,Cliente_85,0.7660044150110376
TCP-stdDev,Cliente_85,3.2815614613632613
Errores-TCP,Cliente_85,0
Errores-RMI,Cliente_85,0
RMI,Cliente_19,516
RMI,Cliente_39,0
TCP-mean,Cliente_19,0.5995575221238938
RMI,Cliente_13,79
RMI,Cliente_32,0
RMI,Cliente_78,531
RMI,Cliente_58,63
RMI,Cliente_60,63
RMI,Cliente_84,0
RMI,Cliente_17,0
RMI,Cliente_27,516
RMI,Cliente_61,63
RMI,Cliente_24,79
TCP-mean,Cliente_61,0.8390297684674752
TCP-mean,Cliente_27,0.5564159292035398
TCP-mean,Cliente_17,0.7122381477398015
TCP-mean,Cliente_84,0.6141124586549063
RMI,Cliente_54,0
TCP-mean,Cliente_54,0.6648291069459757
TCP-stdDev,Cliente_54,1.8404100642338548
Errores-TCP,Cliente_54,0
Errores-RMI,Cliente_54,0
RMI,Cliente_53,63
TCP-stdDev,Cliente_84,1.832254008731539
TCP-mean,Cliente_53,0.814773980154355
TCP-stdDev,Cliente_53,3.303948729794995
Errores-TCP,Cliente_53,0
Errores-RMI,Cliente_53,0
RMI,Cliente_33,94
TCP-mean,Cliente_33,0.816079295154185
TCP-stdDev,Cliente_33,1.9323028540328413
Errores-TCP,Cliente_33,0
Errores-RMI,Cliente_33,0
TCP-mean,Cliente_60,0.906284454244763
TCP-stdDev,Cliente_60,3.336846873127052
Errores-TCP,Cliente_60,0
Errores-RMI,Cliente_60,0
RMI,Cliente_66,531
TCP-mean,Cliente_66,0.6445182724252492
TCP-stdDev,Cliente_66,1.1656254009103904
Errores-TCP,Cliente_66,0
Errores-RMI,Cliente_66,0
TCP-mean,Cliente_58,0.8134657836644592
TCP-stdDev,Cliente_58,3.3035327463860775
Errores-TCP,Cliente_58,0
Errores-RMI,Cliente_58,0
RMI,Cliente_69,94
TCP-mean,Cliente_69,0.8314977973568282
TCP-stdDev,Cliente_69,2.347840690162481
Errores-TCP,Cliente_69,0
Errores-RMI,Cliente_69,0
RMI,Cliente_81,516
TCP-mean,Cliente_81,0.584070796460177
TCP-stdDev,Cliente_81,0.9841726565987874
Errores-TCP,Cliente_81,0
Errores-RMI,Cliente_81,0
RMI,Cliente_31,125
TCP-mean,Cliente_78,0.577433628318584
TCP-mean,Cliente_32,0.6255506607929515
TCP-mean,Cliente_13,0.8259911894273128
TCP-stdDev,Cliente_32,1.824541226709373
Errores-TCP,Cliente_32,0
Errores-RMI,Cliente_32,0
TCP-stdDev,Cliente_19,0.9961429059974642
Errores-TCP,Cliente_19,0
Errores-RMI,Cliente_19,0
RMI,Cliente_93,63
TCP-mean,Cliente_93,0.7839029768467475
TCP-mean,Cliente_39,0.7144432194046306
TCP-stdDev,Cliente_93,3.2973954814091364
TCP-stdDev,Cliente_13,2.820337290403441
TCP-stdDev,Cliente_78,1.0963433016055435
TCP-mean,Cliente_31,0.7850055126791621
Errores-TCP,Cliente_84,0
Errores-RMI,Cliente_84,0
TCP-stdDev,Cliente_17,1.8487142516624873
Errores-TCP,Cliente_17,0
Errores-RMI,Cliente_17,0
TCP-stdDev,Cliente_27,0.9151640331295112
Errores-TCP,Cliente_27,0
Errores-RMI,Cliente_27,0
TCP-stdDev,Cliente_61,3.313548138132637
Errores-TCP,Cliente_61,0
Errores-RMI,Cliente_61,0
TCP-mean,Cliente_24,0.8226872246696035
TCP-stdDev,Cliente_24,2.8285152475629105
Errores-TCP,Cliente_24,0
Errores-RMI,Cliente_24,0
TCP-stdDev,Cliente_31,1.944396884571863
Errores-TCP,Cliente_31,0
Errores-RMI,Cliente_31,0
Errores-TCP,Cliente_78,0
Errores-RMI,Cliente_78,0
Errores-TCP,Cliente_13,0
Errores-TCP,Cliente_93,0
Errores-RMI,Cliente_93,0
TCP-stdDev,Cliente_39,1.8920831970356613
Errores-TCP,Cliente_39,0
Errores-RMI,Cliente_39,0
Errores-RMI,Cliente_13,0
RMI,Cliente_34,63
TCP-mean,Cliente_34,0.7916207276736494
TCP-stdDev,Cliente_34,2.8103636205563958
Errores-TCP,Cliente_34,0
Errores-RMI,Cliente_34,0
RMI,Cliente_15,0
TCP-mean,Cliente_15,0.7940528634361234
TCP-stdDev,Cliente_15,1.894371411752098
Errores-TCP,Cliente_15,0
Errores-RMI,Cliente_15,0
RMI,Cliente_92,0
TCP-mean,Cliente_92,0.7196467991169978
TCP-stdDev,Cliente_92,1.874892281519672
Errores-TCP,Cliente_92,0
Errores-RMI,Cliente_92,0
RMI,Cliente_57,0
RMI,Cliente_73,78
TCP-mean,Cliente_73,0.8180815876515987
TCP-stdDev,Cliente_73,3.303298185091365
Errores-TCP,Cliente_73,0
Errores-RMI,Cliente_73,0
RMI,Cliente_16,515
TCP-mean,Cliente_16,0.5210176991150443
TCP-stdDev,Cliente_16,1.0249113191277208
Errores-TCP,Cliente_16,0
Errores-RMI,Cliente_16,0
RMI,Cliente_20,78
TCP-mean,Cliente_20,0.8667400881057269
TCP-stdDev,Cliente_20,3.3031281980568283
Errores-TCP,Cliente_20,0
