500, Clientes,Prueba 1
TCP-stdDev,Cliente_310,3.891454189279737
Errores-TCP,Cliente_310,0
Errores-RMI,Cliente_310,0
RMI,Cliente_63,242
RMI,Cliente_452,403
TCP-mean,Cliente_452,1.0992789794786466
TCP-stdDev,Cliente_452,4.899954670728464
Errores-TCP,Cliente_452,0
Errores-RMI,Cliente_452,0
TCP-mean,Cliente_63,1.254858411993337
TCP-stdDev,Cliente_63,5.026527076667305
Errores-TCP,Cliente_63,0
Errores-RMI,Cliente_63,0
RMI,Cliente_319,345
TCP-mean,Cliente_319,1.1182019977802442
RMI,Cliente_456,0
TCP-mean,Cliente_456,1.236042012161415
TCP-stdDev,Cliente_456,8.093026366327038
Errores-TCP,Cliente_456,0
Errores-RMI,Cliente_456,0
TCP-stdDev,Cliente_319,5.542381507224652
Errores-TCP,Cliente_319,0
RMI,Cliente_385,40
TCP-mean,Cliente_385,1.400110987791343
TCP-stdDev,Cliente_385,10.1312288489556
Errores-TCP,Cliente_385,0
Errores-RMI,Cliente_385,0
Errores-RMI,Cliente_319,0
RMI,Cliente_418,273
TCP-mean,Cliente_418,1.082176568573015
TCP-stdDev,Cliente_418,3.8773418792749763
Errores-TCP,Cliente_418,0
Errores-RMI,Cliente_418,0
RMI,Cliente_203,61
RMI,Cliente_222,335
TCP-mean,Cliente_222,1.216231239577543
TCP-stdDev,Cliente_222,4.915793768625379
Errores-TCP,Cliente_222,0
Errores-RMI,Cliente_222,0
TCP-mean,Cliente_203,1.1018826135105204
TCP-stdDev,Cliente_203,4.628098830118872
RMI,Cliente_395,345
TCP-mean,Cliente_395,1.1519689406544649
TCP-stdDev,Cliente_395,4.542298920627953
Errores-TCP,Cliente_395,0
Errores-RMI,Cliente_395,0
Errores-TCP,Cliente_203,0
Errores-RMI,Cliente_203,0
RMI,Cliente_90,0
TCP-mean,Cliente_90,1.3571428571428572
TCP-stdDev,Cliente_90,10.919636037636096
Errores-TCP,Cliente_90,0
Errores-RMI,Cliente_90,0
RMI,Cliente_306,333
TCP-mean,Cliente_306,1.21826280623608
TCP-stdDev,Cliente_306,5.895264462651942
Errores-TCP,Cliente_306,0
Errores-RMI,Cliente_306,0
RMI,Cliente_276,263
TCP-mean,Cliente_276,0.9994453688297282
TCP-stdDev,Cliente_276,3.7634579694230816
Errores-TCP,Cliente_276,0
Errores-RMI,Cliente_276,0
RMI,Cliente_320,343
RMI,Cliente_300,356
TCP-mean,Cliente_300,1.2677777777777777
TCP-stdDev,Cliente_300,4.502772671187698
Errores-TCP,Cliente_300,0
Errores-RMI,Cliente_300,0
TCP-mean,Cliente_320,1.26
TCP-stdDev,Cliente_320,5.718212618953117
RMI,Cliente_188,335
TCP-mean,Cliente_188,1.187118267629095
TCP-stdDev,Cliente_188,4.8042146233896155
Errores-TCP,Cliente_188,0
Errores-RMI,Cliente_188,0
RMI,Cliente_89,0
TCP-mean,Cliente_89,1.3722991689750692
TCP-stdDev,Cliente_89,12.011532200104387
Errores-TCP,Cliente_89,0
Errores-RMI,Cliente_89,0
RMI,Cliente_387,368
TCP-mean,Cliente_387,1.043189368770764
TCP-stdDev,Cliente_387,4.107675285482146
Errores-TCP,Cliente_387,0
Errores-RMI,Cliente_387,0
Errores-TCP,Cliente_320,0
Errores-RMI,Cliente_320,0
RMI,Cliente_478,101
TCP-mean,Cliente_478,1.2323513062812674
RMI,Cliente_67,264
TCP-mean,Cliente_67,1.0579064587973275
TCP-stdDev,Cliente_67,3.8332429506997734
Errores-TCP,Cliente_67,0
Errores-RMI,Cliente_67,0
TCP-stdDev,Cliente_478,5.360431749947469
Errores-TCP,Cliente_478,0
Errores-RMI,Cliente_478,0
RMI,Cliente_212,362
TCP-mean,Cliente_212,1.142459654980523
TCP-stdDev,Cliente_212,4.092933384328419
Errores-TCP,Cliente_212,0
Errores-RMI,Cliente_212,0
RMI,Cliente_299,331
TCP-mean,Cliente_299,1.1693503609106053
TCP-stdDev,Cliente_299,4.936540551354947
Errores-TCP,Cliente_299,0
Errores-RMI,Cliente_299,0
RMI,Cliente_356,323
TCP-mean,Cliente_356,1.1492785793562708
TCP-stdDev,Cliente_356,4.902763952518283
Errores-TCP,Cliente_356,0
Errores-RMI,Cliente_356,0
RMI,Cliente_413,335
TCP-mean,Cliente_413,1.0544444444444445
TCP-stdDev,Cliente_413,4.963235080986478
Errores-TCP,Cliente_413,0
Errores-RMI,Cliente_413,0
RMI,Cliente_409,253
TCP-mean,Cliente_409,1.0272071071626874
RMI,Cliente_426,346
TCP-mean,Cliente_426,1.0764542936288088
TCP-stdDev,Cliente_426,4.234369942861504
Errores-TCP,Cliente_426,0
Errores-RMI,Cliente_426,0
RMI,Cliente_309,384
TCP-mean,Cliente_309,1.1203342618384402
TCP-stdDev,Cliente_309,3.9639045351818636
Errores-TCP,Cliente_309,0
Errores-RMI,Cliente_309,0
RMI,Cliente_443,354
TCP-mean,Cliente_443,1.054908485856905
TCP-stdDev,Cliente_443,5.463414549136546
Errores-TCP,Cliente_443,0
Errores-RMI,Cliente_443,0
TCP-stdDev,Cliente_409,3.7514140847976654
Errores-TCP,Cliente_409,0
RMI,Cliente_264,255
Errores-RMI,Cliente_409,0
TCP-mean,Cliente_264,1.0477247502774696
TCP-stdDev,Cliente_264,4.060030649427829
Errores-TCP,Cliente_264,0
Errores-RMI,Cliente_264,0
RMI,Cliente_39,343
TCP-mean,Cliente_39,1.137950138504155
TCP-stdDev,Cliente_39,4.769864450736582
Errores-TCP,Cliente_39,0
Errores-RMI,Cliente_39,0
RMI,Cliente_373,384
TCP-mean,Cliente_373,1.075766016713092
RMI,Cliente_334,253
TCP-mean,Cliente_334,1.1850415512465373
TCP-stdDev,Cliente_334,7.497153517892916
Errores-TCP,Cliente_334,0
Errores-RMI,Cliente_334,0
TCP-stdDev,Cliente_373,3.85067340793215
Errores-TCP,Cliente_373,0
Errores-RMI,Cliente_373,0
RMI,Cliente_77,335
TCP-mean,Cliente_77,1.0877777777777777
TCP-stdDev,Cliente_77,5.074343477573644
Errores-TCP,Cliente_77,0
Errores-RMI,Cliente_77,0
RMI,Cliente_318,354
TCP-mean,Cliente_318,1.19
TCP-stdDev,Cliente_318,5.625784883512455
Errores-TCP,Cliente_318,0
Errores-RMI,Cliente_318,0
RMI,Cliente_69,273
RMI,Cliente_398,80
TCP-mean,Cliente_398,1.039400665926748
TCP-stdDev,Cliente_398,5.1911413140524925
Errores-TCP,Cliente_398,0
Errores-RMI,Cliente_398,0
TCP-mean,Cliente_69,1.0838423098278733
TCP-stdDev,Cliente_69,3.9405873492384123
Errores-TCP,Cliente_69,0
Errores-RMI,Cliente_69,0
RMI,Cliente_321,253
TCP-mean,Cliente_321,1.3427620632279533
TCP-stdDev,Cliente_321,7.779196807155672
Errores-TCP,Cliente_321,0
Errores-RMI,Cliente_321,0
RMI,Cliente_459,263
TCP-mean,Cliente_459,1.1288173237090506
TCP-stdDev,Cliente_459,4.100629979694739
Errores-TCP,Cliente_459,0
Errores-RMI,Cliente_459,0
RMI,Cliente_469,80
TCP-mean,Cliente_469,1.1956642579210672
TCP-stdDev,Cliente_469,5.381970507979233
Errores-TCP,Cliente_469,0
Errores-RMI,Cliente_469,0
RMI,Cliente_400,261
TCP-mean,Cliente_400,0.8626038781163435
TCP-stdDev,Cliente_400,3.5093800513014317
Errores-TCP,Cliente_400,0
Errores-RMI,Cliente_400,0
RMI,Cliente_7,354
TCP-mean,Cliente_7,1.2197558268590456
TCP-stdDev,Cliente_7,5.71371078637787
Errores-TCP,Cliente_7,0
Errores-RMI,Cliente_7,0
RMI,Cliente_403,374
TCP-mean,Cliente_403,0.9438576987215119
TCP-stdDev,Cliente_403,3.8241886609729856
Errores-TCP,Cliente_403,0
Errores-RMI,Cliente_403,0
RMI,Cliente_24,90
TCP-mean,Cliente_24,1.2112284602556975
TCP-stdDev,Cliente_24,5.136693640782672
Errores-TCP,Cliente_24,0
Errores-RMI,Cliente_24,0
RMI,Cliente_312,376
TCP-mean,Cliente_312,1.1220188574597891
TCP-stdDev,Cliente_312,4.156476002916052
Errores-TCP,Cliente_312,0
Errores-RMI,Cliente_312,0
RMI,Cliente_208,374
TCP-mean,Cliente_208,1.0557103064066853
TCP-stdDev,Cliente_208,3.881419848282411
Errores-TCP,Cliente_208,0
Errores-RMI,Cliente_208,0
RMI,Cliente_327,384
TCP-mean,Cliente_327,1.0305895439377086
RMI,Cliente_455,280
TCP-mean,Cliente_455,1.156840934371524
TCP-stdDev,Cliente_455,4.075877302159936
Errores-TCP,Cliente_455,0
Errores-RMI,Cliente_455,0
TCP-stdDev,Cliente_327,3.907389933565365
Errores-TCP,Cliente_327,0
Errores-RMI,Cliente_327,0
RMI,Cliente_285,376
TCP-mean,Cliente_285,1.1153203342618385
TCP-stdDev,Cliente_285,3.945811833516528
Errores-TCP,Cliente_285,0
Errores-RMI,Cliente_285,0
RMI,Cliente_401,78
TCP-mean,Cliente_401,1.2681843420322043
TCP-stdDev,Cliente_401,5.426479331577396
Errores-TCP,Cliente_401,0
Errores-RMI,Cliente_401,0
RMI,Cliente_81,271
RMI,Cliente_230,101
RMI,Cliente_442,253
TCP-mean,Cliente_442,1.0088740987243483
TCP-stdDev,Cliente_442,3.8045611484275916
Errores-TCP,Cliente_442,0
Errores-RMI,Cliente_442,0
TCP-mean,Cliente_81,1.187118267629095
TCP-stdDev,Cliente_81,4.097773744780779
Errores-TCP,Cliente_81,0
Errores-RMI,Cliente_81,0
TCP-mean,Cliente_230,1.1111111111111112
TCP-stdDev,Cliente_230,5.220035002957363
Errores-TCP,Cliente_230,0
Errores-RMI,Cliente_230,0
RMI,Cliente_26,82
TCP-mean,Cliente_26,1.3860724233983286
TCP-stdDev,Cliente_26,5.726712650158657
Errores-TCP,Cliente_26,0
Errores-RMI,Cliente_26,0
RMI,Cliente_343,253
TCP-mean,Cliente_343,1.1768631813125696
TCP-stdDev,Cliente_343,4.117690038172987
Errores-TCP,Cliente_343,0
Errores-RMI,Cliente_343,0
RMI,Cliente_430,271
TCP-mean,Cliente_430,1.056635202665186
TCP-stdDev,Cliente_430,4.057897422026553
Errores-TCP,Cliente_430,0
Errores-RMI,Cliente_430,0
RMI,Cliente_216,343
TCP-mean,Cliente_216,1.0787576261785912
TCP-stdDev,Cliente_216,5.019364410838077
Errores-TCP,Cliente_216,0
Errores-RMI,Cliente_216,0
RMI,Cliente_370,384
TCP-mean,Cliente_370,1.09025069637883
TCP-stdDev,Cliente_370,3.931685398964079
Errores-TCP,Cliente_370,0
Errores-RMI,Cliente_370,0
RMI,Cliente_351,255
RMI,Cliente_40,80
TCP-mean,Cliente_40,1.1282620766240978
TCP-stdDev,Cliente_40,5.055459853024384
Errores-TCP,Cliente_40,0
Errores-RMI,Cliente_40,0
TCP-mean,Cliente_351,1.190238491403217
TCP-stdDev,Cliente_351,7.701580111639415
Errores-TCP,Cliente_351,0
Errores-RMI,Cliente_351,0
RMI,Cliente_495,376
TCP-mean,Cliente_495,1.1097560975609757
TCP-stdDev,Cliente_495,4.0993934636456215
Errores-TCP,Cliente_495,0
Errores-RMI,Cliente_495,0
RMI,Cliente_247,253
TCP-mean,Cliente_247,1.0533333333333332
TCP-stdDev,Cliente_247,3.8461293674434365
Errores-TCP,Cliente_247,0
Errores-RMI,Cliente_247,0
RMI,Cliente_270,255
TCP-mean,Cliente_270,1.1515824541921156
TCP-stdDev,Cliente_270,4.063735558661504
Errores-TCP,Cliente_270,0
Errores-RMI,Cliente_270,0
RMI,Cliente_281,273
TCP-mean,Cliente_281,1.311457174638487
RMI,Cliente_357,356
TCP-mean,Cliente_357,1.35
TCP-stdDev,Cliente_357,4.606848766299491
Errores-TCP,Cliente_357,0
Errores-RMI,Cliente_357,0
TCP-stdDev,Cliente_281,4.337639797313228
Errores-TCP,Cliente_281,0
Errores-RMI,Cliente_281,0
RMI,Cliente_390,253
TCP-mean,Cliente_390,1.0221852468108708
TCP-stdDev,Cliente_390,3.8352882176926624
Errores-TCP,Cliente_390,0
Errores-RMI,Cliente_390,0
RMI,Cliente_432,331
TCP-mean,Cliente_432,1.1414309484193013
TCP-stdDev,Cliente_432,4.863011667493312
Errores-TCP,Cliente_432,0
Errores-RMI,Cliente_432,0
RMI,Cliente_296,333
TCP-mean,Cliente_296,1.3020544142143253
TCP-stdDev,Cliente_296,5.901546602674231
Errores-TCP,Cliente_296,0
Errores-RMI,Cliente_296,0
RMI,Cliente_325,376
TCP-mean,Cliente_325,1.0172222222222222
TCP-stdDev,Cliente_325,3.8269850412788813
Errores-TCP,Cliente_325,0
Errores-RMI,Cliente_325,0
RMI,Cliente_435,366
TCP-mean,Cliente_435,1.0863787375415281
TCP-stdDev,Cliente_435,4.107937709389191
Errores-TCP,Cliente_435,0
Errores-RMI,Cliente_435,0
RMI,Cliente_251,253
TCP-mean,Cliente_251,1.226236798221234
TCP-stdDev,Cliente_251,5.749878391208373
Errores-TCP,Cliente_251,0
Errores-RMI,Cliente_251,0
RMI,Cliente_41,374
TCP-mean,Cliente_41,1.2488864142538976
RMI,Cliente_274,303
RMI,Cliente_483,323
TCP-mean,Cliente_483,1.1315935591338147
TCP-stdDev,Cliente_483,4.881710835455355
Errores-TCP,Cliente_483,0
Errores-RMI,Cliente_483,0
TCP-stdDev,Cliente_41,4.350188010991437
Errores-TCP,Cliente_41,0
Errores-RMI,Cliente_41,0
TCP-mean,Cliente_274,1.0211581291759466
TCP-stdDev,Cliente_274,3.795378445577124
Errores-TCP,Cliente_274,0
Errores-RMI,Cliente_274,0
RMI,Cliente_474,253
TCP-mean,Cliente_474,1.312257348863006
TCP-stdDev,Cliente_474,7.589115564318544
Errores-TCP,Cliente_474,0
Errores-RMI,Cliente_474,0
RMI,Cliente_60,374
TCP-mean,Cliente_60,0.9671857619577308
RMI,Cliente_237,253
TCP-mean,Cliente_237,1.21
TCP-stdDev,Cliente_237,4.476147897467218
Errores-TCP,Cliente_237,0
Errores-RMI,Cliente_237,0
TCP-stdDev,Cliente_60,3.7124886160246846
Errores-TCP,Cliente_60,0
Errores-RMI,Cliente_60,0
RMI,Cliente_158,374
TCP-mean,Cliente_158,1.1262458471760797
TCP-stdDev,Cliente_158,4.191248591365128
Errores-TCP,Cliente_158,0
Errores-RMI,Cliente_158,0
RMI,Cliente_494,82
RMI,Cliente_434,384
TCP-mean,Cliente_434,1.2359174567763525
TCP-stdDev,Cliente_434,4.089708419413222
Errores-TCP,Cliente_434,0
Errores-RMI,Cliente_434,0
TCP-mean,Cliente_494,0.9534109816971714
RMI,Cliente_433,101
TCP-mean,Cliente_433,1.2166666666666666
TCP-stdDev,Cliente_433,5.322880381481141
Errores-TCP,Cliente_433,0
Errores-RMI,Cliente_433,0
TCP-stdDev,Cliente_494,5.0484115842891315
Errores-TCP,Cliente_494,0
Errores-RMI,Cliente_494,0
RMI,Cliente_211,343
TCP-mean,Cliente_211,1.216787103946637
TCP-stdDev,Cliente_211,5.773925645463658
Errores-TCP,Cliente_211,0
Errores-RMI,Cliente_211,0
RMI,Cliente_76,366
TCP-mean,Cliente_76,1.1934589800443458
RMI,Cliente_342,245
TCP-mean,Cliente_342,1.2208657047724751
TCP-stdDev,Cliente_342,4.16689129283902
Errores-TCP,Cliente_342,0
Errores-RMI,Cliente_342,0
TCP-stdDev,Cliente_76,4.5060616242345
Errores-TCP,Cliente_76,0
Errores-RMI,Cliente_76,0
RMI,Cliente_339,243
TCP-mean,Cliente_339,1.0487534626038781
RMI,Cliente_44,384
TCP-mean,Cliente_44,1.0556173526140156
TCP-stdDev,Cliente_44,3.8943527654842143
Errores-TCP,Cliente_44,0
Errores-RMI,Cliente_44,0
TCP-stdDev,Cliente_339,3.7931056933225156
Errores-TCP,Cliente_339,0
Errores-RMI,Cliente_339,0
RMI,Cliente_346,263
TCP-mean,Cliente_346,1.3781232648528596
RMI,Cliente_246,261
TCP-mean,Cliente_246,1.0927262631871182
TCP-stdDev,Cliente_246,3.7867587409790286
Errores-TCP,Cliente_246,0
Errores-RMI,Cliente_246,0
RMI,Cliente_14,315
TCP-mean,Cliente_14,1.2598556357579123
TCP-stdDev,Cliente_14,4.972349282955295
Errores-TCP,Cliente_14,0
Errores-RMI,Cliente_14,0
TCP-stdDev,Cliente_346,7.674293426651818
RMI,Cliente_214,343
RMI,Cliente_287,80
TCP-mean,Cliente_287,1.228888888888889
TCP-stdDev,Cliente_287,5.16460699686815
Errores-TCP,Cliente_287,0
Errores-RMI,Cliente_287,0
Errores-TCP,Cliente_346,0
Errores-RMI,Cliente_346,0
TCP-mean,Cliente_214,1.1359600443951166
TCP-stdDev,Cliente_214,4.938674404881023
Errores-TCP,Cliente_214,0
Errores-RMI,Cliente_214,0
RMI,Cliente_140,377
TCP-mean,Cliente_140,1.1558513588463672
TCP-stdDev,Cliente_140,4.052840514137753
Errores-TCP,Cliente_140,0
Errores-RMI,Cliente_140,0
RMI,Cliente_429,345
TCP-mean,Cliente_429,1.1471404775124932
TCP-stdDev,Cliente_429,5.6650936290992195
Errores-TCP,Cliente_429,0
Errores-RMI,Cliente_429,0
RMI,Cliente_311,372
TCP-mean,Cliente_311,0.9710950528071151
TCP-stdDev,Cliente_311,3.8460144428168648
Errores-TCP,Cliente_311,0
Errores-RMI,Cliente_311,0
RMI,Cliente_468,80
TCP-mean,Cliente_468,1.2309827873403665
TCP-stdDev,Cliente_468,5.433148874873286
Errores-TCP,Cliente_468,0
Errores-RMI,Cliente_468,0
RMI,Cliente_71,313
TCP-mean,Cliente_71,0.962201222901612
TCP-stdDev,Cliente_71,3.682616170379638
Errores-TCP,Cliente_71,0
Errores-RMI,Cliente_71,0
RMI,Cliente_54,80
TCP-mean,Cliente_54,1.2818232351306282
RMI,Cliente_358,345
TCP-mean,Cliente_358,1.2266666666666666
TCP-stdDev,Cliente_358,4.802749212690704
Errores-TCP,Cliente_358,0
Errores-RMI,Cliente_358,0
RMI,Cliente_471,99
TCP-mean,Cliente_471,1.2725250278086764
TCP-stdDev,Cliente_471,5.500352033246435
Errores-TCP,Cliente_471,0
Errores-RMI,Cliente_471,0
RMI,Cliente_272,253
TCP-mean,Cliente_272,1.2504173622704509
TCP-stdDev,Cliente_272,4.265357351643244
Errores-TCP,Cliente_272,0
Errores-RMI,Cliente_272,0
TCP-stdDev,Cliente_54,5.3984184176274335
Errores-TCP,Cliente_54,0
Errores-RMI,Cliente_54,0
RMI,Cliente_261,255
TCP-mean,Cliente_261,1.0782029950083194
TCP-stdDev,Cliente_261,3.9135112584902743
Errores-TCP,Cliente_261,0
Errores-RMI,Cliente_261,0
RMI,Cliente_126,368
RMI,Cliente_481,251
TCP-mean,Cliente_481,1.3412874583795782
TCP-stdDev,Cliente_481,7.657887065143364
Errores-TCP,Cliente_481,0
Errores-RMI,Cliente_481,0
TCP-mean,Cliente_126,1.2057681641708264
TCP-stdDev,Cliente_126,4.231950679155042
RMI,Cliente_451,384
TCP-mean,Cliente_451,1.2133704735376045
TCP-stdDev,Cliente_451,4.2050029301647625
Errores-TCP,Cliente_451,0
Errores-RMI,Cliente_451,0
Errores-TCP,Cliente_126,0
Errores-RMI,Cliente_126,0
RMI,Cliente_245,253
TCP-mean,Cliente_245,1.1038312048861743
TCP-stdDev,Cliente_245,4.778932085077678
Errores-TCP,Cliente_245,0
Errores-RMI,Cliente_245,0
RMI,Cliente_280,265
TCP-mean,Cliente_280,1.330550918196995
TCP-stdDev,Cliente_280,4.466262123886088
Errores-TCP,Cliente_280,0
Errores-RMI,Cliente_280,0
RMI,Cliente_240,253
TCP-mean,Cliente_240,1.1666666666666667
TCP-stdDev,Cliente_240,5.692099788302959
Errores-TCP,Cliente_240,0
Errores-RMI,Cliente_240,0
RMI,Cliente_496,244
TCP-mean,Cliente_496,1.2401334074485826
TCP-stdDev,Cliente_496,4.960111169833866
Errores-TCP,Cliente_496,0
Errores-RMI,Cliente_496,0
RMI,Cliente_302,331
TCP-mean,Cliente_302,1.2651473040578098
RMI,Cliente_13,253
TCP-mean,Cliente_13,1.1622222222222223
TCP-stdDev,Cliente_13,4.108705602546304
Errores-TCP,Cliente_13,0
Errores-RMI,Cliente_13,0
RMI,Cliente_392,263
TCP-mean,Cliente_392,1.0917176209005002
TCP-stdDev,Cliente_302,5.995483047582794
TCP-stdDev,Cliente_392,3.9601872623866634
Errores-TCP,Cliente_392,0
Errores-RMI,Cliente_392,0
Errores-TCP,Cliente_302,0
Errores-RMI,Cliente_302,0
RMI,Cliente_484,253
TCP-mean,Cliente_484,1.267738359201774
TCP-stdDev,Cliente_484,7.599804611959617
Errores-TCP,Cliente_484,0
Errores-RMI,Cliente_484,0
RMI,Cliente_256,301
TCP-mean,Cliente_256,1.0662583518930957
TCP-stdDev,Cliente_256,3.8455072603176355
Errores-TCP,Cliente_256,0
Errores-RMI,Cliente_256,0
RMI,Cliente_498,245
TCP-mean,Cliente_498,1.0344062153163152
TCP-stdDev,Cliente_498,3.7599934775908834
Errores-TCP,Cliente_498,0
Errores-RMI,Cliente_498,0
RMI,Cliente_419,335
TCP-mean,Cliente_419,1.1412742382271468
TCP-stdDev,Cliente_419,4.858722919041231
Errores-TCP,Cliente_419,0
Errores-RMI,Cliente_419,0
RMI,Cliente_17,356
RMI,Cliente_268,253
TCP-mean,Cliente_268,1.1355555555555557
TCP-stdDev,Cliente_268,3.941863944636357
Errores-TCP,Cliente_268,0
Errores-RMI,Cliente_268,0
TCP-mean,Cliente_17,0.9518272425249169
TCP-stdDev,Cliente_17,4.049719305183433
Errores-TCP,Cliente_17,0
Errores-RMI,Cliente_17,0
RMI,Cliente_257,253
TCP-mean,Cliente_257,1.1143174250832408
RMI,Cliente_450,343
TCP-mean,Cliente_450,1.05826859045505
TCP-stdDev,Cliente_450,5.457579411136183
Errores-TCP,Cliente_450,0
Errores-RMI,Cliente_450,0
TCP-stdDev,Cliente_257,3.932169792019476
Errores-TCP,Cliente_257,0
Errores-RMI,Cliente_257,0
RMI,Cliente_333,335
TCP-mean,Cliente_333,1.1015538290788014
TCP-stdDev,Cliente_333,4.6987149428239094
Errores-TCP,Cliente_333,0
Errores-RMI,Cliente_333,0
RMI,Cliente_410,345
RMI,Cliente_412,372
RMI,Cliente_284,265
TCP-mean,Cliente_284,1.0521932259855635
TCP-stdDev,Cliente_284,3.9183145928594953
Errores-TCP,Cliente_284,0
Errores-RMI,Cliente_284,0
TCP-mean,Cliente_410,0.9678313921242374
TCP-mean,Cliente_412,1.1046188091263216
TCP-stdDev,Cliente_410,5.36561918416462
Errores-TCP,Cliente_410,0
Errores-RMI,Cliente_410,0
TCP-stdDev,Cliente_412,3.9707004034388698
Errores-TCP,Cliente_412,0
RMI,Cliente_396,242
TCP-mean,Cliente_396,1.3568649249583102
TCP-stdDev,Cliente_396,5.096560258571236
Errores-TCP,Cliente_396,0
Errores-RMI,Cliente_396,0
Errores-RMI,Cliente_412,0
RMI,Cliente_315,354
RMI,Cliente_144,377
TCP-mean,Cliente_144,1.0575858250276855
TCP-stdDev,Cliente_144,4.058542463648138
Errores-TCP,Cliente_144,0
Errores-RMI,Cliente_144,0
TCP-mean,Cliente_315,1.2095608671484157
TCP-stdDev,Cliente_315,5.685181363286222
Errores-TCP,Cliente_315,0
Errores-RMI,Cliente_315,0
RMI,Cliente_436,384
TCP-mean,Cliente_436,1.1993318485523385
RMI,Cliente_326,343
TCP-mean,Cliente_326,1.1260410882842866
TCP-stdDev,Cliente_326,5.145975105370983
Errores-TCP,Cliente_326,0
Errores-RMI,Cliente_326,0
TCP-stdDev,Cliente_436,4.085434990744116
Errores-TCP,Cliente_436,0
Errores-RMI,Cliente_436,0
RMI,Cliente_329,384
TCP-mean,Cliente_329,1.2048997772828507
TCP-stdDev,Cliente_329,4.204846397966366
Errores-TCP,Cliente_329,0
Errores-RMI,Cliente_329,0
RMI,Cliente_239,271
TCP-mean,Cliente_239,1.1433333333333333
TCP-stdDev,Cliente_239,4.049486935951766
Errores-TCP,Cliente_239,0
Errores-RMI,Cliente_239,0
RMI,Cliente_394,271
RMI,Cliente_255,265
RMI,Cliente_68,78
RMI,Cliente_220,345
RMI,Cliente_49,343
TCP-mean,Cliente_220,1.1322222222222222
TCP-mean,Cliente_68,1.3440979955456571
TCP-stdDev,Cliente_220,5.660512889557099
TCP-mean,Cliente_255,0.9456762749445676
TCP-mean,Cliente_394,1.2222222222222223
TCP-stdDev,Cliente_255,3.6628018877680737
TCP-stdDev,Cliente_394,4.361135881033759
Errores-TCP,Cliente_394,0
Errores-TCP,Cliente_220,0
TCP-stdDev,Cliente_68,5.623454870127982
RMI,Cliente_241,244
RMI,Cliente_344,331
TCP-mean,Cliente_49,1.257760532150776
TCP-mean,Cliente_241,1.2949360044518643
TCP-stdDev,Cliente_49,4.955743233224726
Errores-TCP,Cliente_49,0
Errores-TCP,Cliente_68,0
Errores-RMI,Cliente_220,0
Errores-RMI,Cliente_394,0
RMI,Cliente_485,273
TCP-mean,Cliente_485,1.0377358490566038
TCP-stdDev,Cliente_485,3.78467571059016
Errores-TCP,Cliente_485,0
Errores-RMI,Cliente_485,0
Errores-TCP,Cliente_255,0
Errores-RMI,Cliente_68,0
TCP-mean,Cliente_344,1.1143808995002775
TCP-stdDev,Cliente_344,4.756271614932772
Errores-RMI,Cliente_49,0
RMI,Cliente_118,377
TCP-mean,Cliente_118,1.246529705719045
TCP-stdDev,Cliente_118,4.575272165266677
Errores-TCP,Cliente_118,0
Errores-RMI,Cliente_118,0
TCP-stdDev,Cliente_241,5.092887001149496
Errores-TCP,Cliente_241,0
Errores-RMI,Cliente_241,0
Errores-TCP,Cliente_344,0
Errores-RMI,Cliente_344,0
RMI,Cliente_336,243
TCP-mean,Cliente_336,1.1127777777777779
TCP-stdDev,Cliente_336,3.99263948556941
Errores-TCP,Cliente_336,0
Errores-RMI,Cliente_336,0
Errores-RMI,Cliente_255,0
RMI,Cliente_415,376
TCP-mean,Cliente_415,1.1298050139275766
TCP-stdDev,Cliente_415,4.064847294479804
Errores-TCP,Cliente_415,0
Errores-RMI,Cliente_415,0
RMI,Cliente_224,335
TCP-mean,Cliente_224,1.26
RMI,Cliente_424,263
TCP-mean,Cliente_424,1.0455049944506105
TCP-stdDev,Cliente_424,3.789133111865019
Errores-TCP,Cliente_424,0
Errores-RMI,Cliente_424,0
TCP-stdDev,Cliente_224,5.924727841850553
Errores-TCP,Cliente_224,0
Errores-RMI,Cliente_224,0
RMI,Cliente_290,384
TCP-mean,Cliente_290,0.9744444444444444
TCP-stdDev,Cliente_290,3.7881998395928163
Errores-TCP,Cliente_290,0
Errores-RMI,Cliente_290,0
RMI,Cliente_50,261
TCP-mean,Cliente_50,1.2443087173792338
TCP-stdDev,Cliente_50,4.019835892431956
Errores-TCP,Cliente_50,0
Errores-RMI,Cliente_50,0
RMI,Cliente_219,343
RMI,Cliente_375,374
TCP-mean,Cliente_375,1.1984392419175027
TCP-stdDev,Cliente_375,4.241152876295632
Errores-TCP,Cliente_375,0
Errores-RMI,Cliente_375,0
RMI,Cliente_273,263
TCP-mean,Cliente_273,1.197887715397443
TCP-stdDev,Cliente_273,4.160853590037955
Errores-TCP,Cliente_273,0
Errores-RMI,Cliente_273,0
TCP-mean,Cliente_219,1.2306837131739856
TCP-stdDev,Cliente_219,5.808375345768016
Errores-TCP,Cliente_219,0
Errores-RMI,Cliente_219,0
TCP-stdDev,Cliente_62,4.615869990139724
Errores-TCP,Cliente_62,0
Errores-RMI,Cliente_62,0
RMI,Cliente_439,331
TCP-mean,Cliente_439,1.1856586992773763
TCP-stdDev,Cliente_439,5.264013035470049
Errores-TCP,Cliente_439,0
Errores-RMI,Cliente_439,0
RMI,Cliente_499,273
TCP-mean,Cliente_499,0.9817073170731707
TCP-stdDev,Cliente_499,3.837352620472748
