2022-03-07 18:34:07,183 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@1b7cc17c: startup date [Mon Mar 07 18:34:07 CST 2022]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2022-03-15 19:17:33,593 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2022-03-15 19:17:34,761 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2022-03-15 19:17:34,761 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2022-03-15 20:08:00,738 | INFO  | Apache ActiveMQ 5.16.4 (localhost, ID:LAPTOP-MQR4J1RQ-64341-1647393452896-0:1) is shutting down | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2022-03-15 20:08:00,747 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2022-03-15 20:08:00,747 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2022-03-15 20:08:00,747 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2022-03-15 20:08:00,747 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2022-03-15 20:08:00,778 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2022-03-15 20:08:00,778 | INFO  | PListStore:[D:\Docs\ITAM\Sistemas_Distribuidos\apache-activemq-5.16.4\bin\..\data\localhost\tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | ActiveMQ ShutdownHook
2022-03-15 20:08:00,778 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2022-03-15 20:08:00,778 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2022-03-15 20:08:00,794 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2022-03-15 20:08:00,849 | INFO  | Apache ActiveMQ 5.16.4 (localhost, ID:LAPTOP-MQR4J1RQ-64341-1647393452896-0:1) uptime 50 minutes | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2022-03-15 20:08:00,849 | INFO  | Apache ActiveMQ 5.16.4 (localhost, ID:LAPTOP-MQR4J1RQ-64341-1647393452896-0:1) is shutdown | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2022-03-15 20:08:00,849 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@9597028: startup date [Tue Mar 15 19:17:31 CST 2022]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | ActiveMQ ShutdownHook
2022-03-16 17:10:32,791 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@9597028: startup date [Wed Mar 16 17:10:32 CST 2022]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2022-03-16 17:10:34,241 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\Docs\ITAM\Sistemas_Distribuidos\apache-activemq-5.16.4\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2022-03-16 17:10:34,350 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | main
2022-03-16 17:10:34,412 | INFO  | PListStore:[D:\Docs\ITAM\Sistemas_Distribuidos\apache-activemq-5.16.4\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2022-03-16 17:10:34,619 | INFO  | Apache ActiveMQ 5.16.4 (localhost, ID:LAPTOP-MQR4J1RQ-57769-1647472234428-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2022-03-16 17:10:34,776 | INFO  | Listening for connections at: tcp://LAPTOP-MQR4J1RQ:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2022-03-16 17:10:34,776 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2022-03-16 17:10:34,776 | INFO  | Listening for connections at: amqp://LAPTOP-MQR4J1RQ:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2022-03-16 17:10:34,776 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2022-03-16 17:10:34,791 | INFO  | Listening for connections at: stomp://LAPTOP-MQR4J1RQ:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2022-03-16 17:10:34,791 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2022-03-16 17:10:34,791 | INFO  | Listening for connections at: mqtt://LAPTOP-MQR4J1RQ:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2022-03-16 17:10:34,791 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2022-03-16 17:10:34,807 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2022-03-16 17:10:34,916 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2022-03-16 17:10:35,160 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@35835e65{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2022-03-16 17:10:35,306 | INFO  | Listening for connections at ws://LAPTOP-MQR4J1RQ:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2022-03-16 17:10:35,322 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2022-03-16 17:10:35,322 | INFO  | Apache ActiveMQ 5.16.4 (localhost, ID:LAPTOP-MQR4J1RQ-57769-1647472234428-0:1) started | org.apache.activemq.broker.BrokerService | main
2022-03-16 17:10:35,322 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2022-03-16 17:10:36,548 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2022-03-16 17:10:36,548 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2022-03-16 19:00:34,345 | INFO  | Apache ActiveMQ 5.16.4 (localhost, ID:LAPTOP-MQR4J1RQ-57769-1647472234428-0:1) is shutting down | org.apache.activemq.broker.BrokerService | Thread-23
2022-03-16 19:00:34,362 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2022-03-16 19:00:34,369 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2022-03-16 19:00:34,373 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2022-03-16 19:00:34,375 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2022-03-16 19:00:34,426 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | Thread-23
2022-03-16 19:00:34,426 | INFO  | PListStore:[D:\Docs\ITAM\Sistemas_Distribuidos\apache-activemq-5.16.4\bin\..\data\localhost\tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | Thread-23
2022-03-16 19:00:34,426 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-23
2022-03-16 19:00:34,442 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-23
2022-03-16 19:00:34,442 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | Thread-23
2022-03-16 19:00:34,473 | INFO  | Apache ActiveMQ 5.16.4 (localhost, ID:LAPTOP-MQR4J1RQ-57769-1647472234428-0:1) uptime 1 hour 50 minutes | org.apache.activemq.broker.BrokerService | Thread-23
2022-03-16 19:00:34,473 | INFO  | Apache ActiveMQ 5.16.4 (localhost, ID:LAPTOP-MQR4J1RQ-57769-1647472234428-0:1) is shutdown | org.apache.activemq.broker.BrokerService | Thread-23
2022-03-16 19:00:34,473 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@9597028: startup date [Wed Mar 16 17:10:32 CST 2022]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | Thread-23
